x,y_expected,y_actual,error(abs),error(rate)
0.03125,-8.05306389401507800886e8,-805306389.4015079,5.35753835e-8,6.65279504e-17
0.0625,-2.51658424913430802978e7,-25165842.49134308,6.99654548e-10,2.78017534e-17
0.09375,-3.31403402308154891338e6,-3314034.0230815485,4.01400293e-10,1.21121355e-16
0.125,-7.86445985431063785793e5,-786445.9854310638,1.80509527e-11,2.29525651e-17
0.15625,-2.57710274140313826485e5,-257710.27414031382,5.80448505e-12,2.25232970e-17
0.1875,-1.03573807933670405699e5,-103573.8079336704,9.83031466e-12,9.49112026e-17
0.21875,-4.79244093547210915941e4,-47924.40935472109,4.73768107e-12,9.88573701e-17
0.25,-2.45843753886379337336e4,-24584.375388637935,7.86816756e-13,3.20047487e-17
0.28125,-1.36453642956728215233e4,-13645.36429567282,1.58817286e-12,1.16389187e-16
0.3125,-8.05967556412007949039e3,-8059.67556412008,3.07773034e-13,3.81867771e-17
0.34375,-5.00621973890074165292e3,-5006.2197389007415,1.48879946e-13,2.97389954e-17
0.375,-3.24162646194371430383e3,-3241.6264619437143,2.82821481e-14,8.72467833e-18
0.40625,-2.17366264236099623597e3,-2173.6626423609964,1.78966799e-13,8.23342110e-17
0.4375,-1.50160442209032151646e3,-1501.6044220903216,6.08817351e-14,4.05444564e-17
0.46875,-1.06432958211903596351e3,-1064.329582119036,1.40395146e-13,1.31909466e-16
0.5,-7.71474249826667225191e2,-771.4742498266672,7.61945984e-15,9.87649276e-18
0.53125,-5.70321470768643713346e2,-570.3214707686437,2.16817329e-14,3.80166871e-17
0.5625,-4.29042450960847569946e2,-429.04245096084753,3.80855717e-14,8.87687726e-17
0.59375,-3.27830795904068990385e2,-327.830795904069,3.03228209e-14,9.24953400e-17
0.625,-2.54027005350093680662e2,-254.02700535009367,6.66553632e-15,2.62394792e-17
0.65625,-1.99343911528717207239e2,-199.3439115287172,7.13976315e-15,3.58163091e-17
0.6875,-1.58238848528452023442e2,-158.23884852845202,8.69162803e-16,5.49272705e-18
0.71875,-1.26932152169196932645e2,-126.93215216919694,6.79487817e-15,5.35315762e-17
0.75,-1.02800605815417472539e2,-102.80060581541747,2.98156219e-15,2.90033523e-17
0.78125,-8.39941350743007149526e1,-83.99413507430071,4.76592121e-17,5.67411190e-19
0.8125,-6.91886070829182908008e1,-69.1886070829183,4.73142842e-15,6.83845017e-17
0.84375,-5.74234140097230972277e1,-57.423414009723096,9.42528542e-16,1.64136626e-17
0.875,-4.79929241496448174147e1,-47.992924149644814,3.17899557e-15,6.62388388e-17
0.90625,-4.03727842923890696545e1,-40.37278429238907,8.60620282e-16,2.13168424e-17
0.9375,-3.41691506983126408078e1,-34.16915069831264,8.15235991e-16,2.38588310e-17
0.96875,-2.90832402269685423403e1,-29.08324022696854,6.20756857e-16,2.13441436e-17
1,-2.48862661234408782320e1,-24.88626612344087,9.15171167e-15,3.67741453e-16
1.03125,-2.14015078008862864302e1,-21.401507800886282,4.19012297e-15,1.95786344e-16
1.0625,-1.84913430802978124930e1,-18.49134308029781,2.67303396e-15,1.44555966e-16
1.09375,-1.60477729069380736148e1,-16.047772906938068,5.70981593e-15,3.55801142e-16
1.125,-1.39854310637857932012e1,-13.98543106378579,3.93824169e-15,2.81596017e-16
