x,y_expected,y_actual,error(abs),error(rate)
0.03125,-3.29350272317383793664e33,-3.293502723173838E+33,5.49497391e10,1.66842853e-23
0.0625,-1.00509726659357847223e29,-1.0050972665935785E+29,3.51151936e10,3.49371098e-19
0.09375,-2.29529867548367151787e26,-2.2952986754836716E+26,4.86490532e9,2.11950862e-17
0.125,-3.06731343564936326270e24,-3.0673134356493634E+24,1.33566329e8,4.35450539e-17
0.15625,-1.07921497232970199533e23,-1.079214972329702E+23,6.36920945e4,5.90170597e-19
0.1875,-7.00469566493481747584e21,-7.004695664934818E+21,1.52315806e5,2.17448143e-17
0.21875,-6.93725129479085390582e20,-6.937251294790854E+20,3.14776688e4,4.53748430e-17
0.25,-9.36069774093589187417e19,-9.360697740935892E+19,2.98632113e3,3.19027621e-17
0.28125,-1.59963311197683306240e19,-1.5996331119768332E+19,1.66401082e3,1.04024529e-16
0.3125,-3.29350272464957097323e18,-3.293502724649571E+18,1.57231785e2,4.77399893e-17
0.34375,-7.88438367540401713608e17,-7.884383675404017E+17,4.96084367e1,6.29198663e-17
0.375,-2.13766347930788603993e17,-2.137663479307886E+17,4.00713697e0,1.87454059e-17
0.40625,-6.43439540872272480944e16,-64343954087227250,9.44387895e-2,1.46771815e-18
0.4375,-2.11708112131104238559e16,-21170811213110424,1.44111979e-1,6.80710709e-18
0.46875,-7.52123497295593772353e15,-7521234972955938,2.76466245e-1,3.67580917e-17
0.5,-2.85665844522124814708e15,-2856658445221248,1.47083381e-1,5.14879127e-17
0.53125,-1.15059971303848145256e15,-1150599713038481.5,4.74376230e-2,4.12286066e-17
0.5625,-4.88169392582857986008e14,-488169392582858,1.39924357e-2,2.86630746e-17
0.59375,-2.16947261876537438244e14,-216947261876537.44,7.44007601e-4,3.42943992e-18
0.625,-1.00509786629726089895e14,-100509786629726.1,3.85528044e-3,3.83572642e-17
0.65625,-4.83469421174952164951e13,-48346942117495.21,5.55763393e-3,1.14953163e-16
0.6875,-2.40612634997939421425e13,-24061263499793.94,7.36201048e-4,3.05969405e-17
0.71875,-1.23521169783280698312e13,-12352116978328.072,2.43443129e-3,1.97086159e-16
0.75,-6.52365094054194935168e12,-6523650940541.949,1.32931432e-4,2.03768462e-17
0.78125,-3.53638675986150668366e12,-3536386759861.5063,3.36007856e-4,9.50144536e-17
0.8125,-1.96363329354043838593e12,-1963633293540.4382,1.53506463e-4,7.81747100e-17
0.84375,-1.11482084618251539927e12,-1114820846182.5156,2.25728586e-4,2.02479696e-16
0.875,-6.46088889992363034134e11,-646088889992.363,2.97563142e-6,4.60560685e-18
0.90625,-3.81675505836935661001e11,-381675505836.93567,7.94409859e-6,2.08137501e-17
0.9375,-2.29534159328046606489e11,-229534159328.0466,6.14708977e-6,2.67807188e-17
0.96875,-1.40359905493477894083e11,-140359905493.4779,1.11908809e-5,7.97298973e-17
1,-8.71809578301720678452e10,-87180957830.17203,4.02573006e-5,4.61767129e-16
1.03125,-5.49497390824877495839e10,-54949739082.48775,2.39148388e-6,4.35212963e-17
1.0625,-3.51151935662098370457e10,-35115193566.20983,5.80786013e-6,1.65394507e-16
1.09375,-2.27333271778017821818e10,-22733327177.801773,9.11054137e-6,4.00757060e-16
1.125,-1.48988192070441954298e10,-14898819207.044197,1.65269135e-6,1.10927673e-16
1.15625,-9.87802547200329751369e9,-9878025472.003298,2.92096728e-7,2.95703558e-17
1.1875,-6.62139877941025512775e9,-6621398779.410255,3.04376543e-7,4.59686168e-17
1.21875,-4.48480367484197437855e9,-4484803674.841974,1.20123918e-7,2.67846548e-17
1.25,-3.06776994167886761750e9,-3067769941.678867,7.54246502e-7,2.45861494e-16
1.28125,-2.11824556501857076700e9,-2118245565.0185711,3.71381600e-7,1.75325093e-16
1.3125,-1.47573303658957579934e9,-1475733036.5895755,2.70237659e-7,1.83120966e-16
1.34375,-1.03689538550101032010e9,-1036895385.5010108,4.55468618e-7,4.39261881e-16
1.375,-7.34493557695719982836e8,-734493557.6957197,2.63903162e-7,3.59299491e-16
1.40625,-5.24334774526219380541e8,-524334774.52621937,1.25601284e-8,2.39544067e-17
1.4375,-3.77093560241788080004e8,-377093560.241788,5.03333207e-8,1.33477009e-16
1.46875,-2.73131043638716569876e8,-273131043.6387165,5.09971976e-8,1.86713297e-16
1.5,-1.99179648147083380716e8,-199179648.1470834,2.09640830e-8,1.05252134e-16
1.53125,-1.46200642950943449206e8,-146200642.9509434,3.88095639e-8,2.65454126e-16
1.5625,-1.07986602948807533399e8,-107986602.94880752,1.07448534e-8,9.95017262e-17
1.59375,-8.02415649725133085909e7,-80241564.97251329,2.03313458e-8,2.53376736e-16
1.625,-5.99703682427071521523e7,-59970368.24270715,3.95802077e-9,6.59996075e-17
1.65625,-4.50698942677324980855e7,-45069894.267732486,1.19567263e-8,2.65292975e-16
1.6875,-3.40532758046880007810e7,-34053275.804688,1.59209096e-9,4.67529459e-17
1.71875,-2.58623972178660964379e7,-25862397.217866097,2.07659565e-10,8.02940126e-18
1.75,-1.97394831405657578771e7,-19739483.140565753,4.89399963e-9,2.47929472e-16
1.78125,-1.51385318628684935039e7,-15138531.862868488,5.66896945e-9,3.74472868e-16
1.8125,-1.16638134952228357050e7,-11663813.495222835,8.34790382e-10,7.15709646e-17
1.84375,-9.02688156898858169317e6,-9026881.568988582,4.26172815e-10,4.72115217e-17
1.875,-7.01633462183497297879e6,-7016334.621834975,1.75718832e-9,2.50442491e-16
1.90625,-5.47641608900821144253e6,-5476416.089008212,6.47011621e-10,1.18145081e-16
1.9375,-4.29177967947743562782e6,-4291779.679477436,9.11382190e-11,2.12355307e-17
1.96875,-3.37658199633842393014e6,-3376581.996338423,1.05428432e-9,3.12234183e-16
2,-2.66663017206784519122e6,-2666630.1720678443,8.82307556e-10,3.30869862e-16
2.03125,-2.11369865145263752601e6,-2113698.6514526373,2.48468662e-10,1.17551601e-16
2.0625,-1.68139464494136636453e6,-1681394.6449413663,8.68995958e-11,5.16830454e-17
2.09375,-1.34213517807015006753e6,-1342135.1780701499,2.17428496e-10,1.62001935e-16
2.125,-1.07492615262324965146e6,-1074926.15262325,2.64899440e-10,2.46435013e-16
2.15625,-8.63722963221460545549e5,-863722.963221461,5.00937744e-10,5.79975021e-16
2.1875,-6.96214866417672591871e5,-696214.8664176724,2.23172945e-10,3.20551823e-16
2.21875,-5.62919578003849765769e5,-562919.5780038495,2.80810898e-10,4.98847275e-16
2.25,-4.56506029519253618835e5,-456506.0295192536,3.38129118e-11,7.40689271e-17
