x,y_expected,y_actual,error(abs),error(rate)
0.03125,1.58088130712344220959e36,1.5808813071234422E+36,7.99253783e11,5.05574821e-25
0.0625,2.41223343982458833255e31,2.4122334398245883E+31,4.95732389e11,2.05507635e-20
0.09375,3.67247788077387409603e28,3.672477880773874E+28,1.39360348e12,3.79472260e-17
0.125,3.68077612277922002310e26,3.68077612277922E+26,7.51425971e9,2.04148784e-17
0.15625,1.03604637343643190069e25,1.036046373436432E+25,1.42626444e9,1.37664151e-16
0.1875,5.60375653194339320861e23,5.603756531943393E+23,3.35588093e7,5.98862729e-17
0.21875,4.75697231640278061302e22,4.756972316402781E+22,2.25282571e6,4.73583944e-17
0.25,5.61641864441427972874e21,5.61641864441428E+21,5.08314308e5,9.05050603e-17
0.28125,8.53137659632801600248e20,8.531376596328017E+20,7.70635045e4,9.03295074e-17
0.3125,1.58088130729208241996e20,1.5808813072920825E+20,8.37155904e3,5.29550131e-17
0.34375,3.44045832771810130475e19,3.4404583277181014E+19,9.68454138e2,2.81489862e-17
0.375,8.55065389586352389959e18,8.550653895863523E+18,5.71594936e2,6.68480964e-17
0.40625,2.37577675252973052578e18,2.3757767525297306E+18,3.42206942e1,1.44040024e-17
0.4375,7.25856375454876752729e17,7.258563754548768E+17,4.72708045e1,6.51241845e-17
0.46875,2.40679513183348223296e17,2.4067951318334822E+17,7.04319557e-1,2.92637935e-18
0.5,8.56997493726665172520e16,85699749372666510,5.25203270e0,6.12841080e-17
0.53125,3.24875186131695593701e16,32487518613169560,6.29926600e-1,1.93898034e-17
0.5625,1.30178486256601586000e16,13017848625660158,5.99975296e-1,4.60886674e-17
0.59375,5.48077165947946758473e15,5480771659479467,5.84731470e-1,1.06687800e-16
0.625,2.41223399323701421202e15,2412233993237014.5,2.87979767e-1,1.19383015e-16
0.65625,1.10507234056661815218e15,1105072340566618.1,2.71751452e-2,2.45912817e-17
0.6875,5.24972581422900394184e14,524972581422900.4,1.91838290e-2,3.65425351e-17
0.71875,2.57782996736710265361e14,257782996736710.28,1.58891552e-2,6.16377160e-17
0.75,1.30472793145887523015e14,130472793145887.52,7.39042109e-3,5.66433883e-17
0.78125,6.78984625537594855248e13,67898462553759.484,1.14975500e-3,1.69334467e-17
0.8125,3.62515727214025170107e13,36251572721402.516,1.38571923e-3,3.82250790e-17
0.84375,1.98189501871856855554e13,19818950187185.684,1.96164210e-3,9.89781032e-17
0.875,1.10757453608087437008e13,11075745360808.744,4.39784096e-4,3.97069526e-17
0.90625,6.31734010482903518968e12,6317340104829.034,1.00999578e-3,1.59876746e-16
0.9375,3.67251108507444911401e12,3672511085074.449,1.04743146e-4,2.85208524e-17
0.96875,2.17328809087383987271e12,2173288090873.84,2.15178002e-4,9.90103441e-17
1,1.30769435221891382089e12,1307694352218.9133,4.90811975e-4,3.75326218e-16
1.03125,7.99253783305410980598e11,799253783305.4109,9.19262690e-5,1.15015119e-16
1.0625,4.95732389327283703324e11,495732389327.28357,1.33988251e-4,2.70283430e-16
1.09375,3.11762543945845766340e11,311762543945.8458,5.88556827e-5,1.88783688e-16
1.125,1.98644170502464079036e11,198644170502.4641,3.22925015e-5,1.62564557e-16
1.15625,1.28142154514082841731e11,128142154514.08282,1.70238608e-5,1.32851370e-16
1.1875,8.36346957706209324722e10,83634695770.62091,2.18276643e-5,2.60988148e-16
1.21875,5.51944565393063390320e10,55194456539.30632,1.88415397e-5,3.41366522e-16
1.25,3.68108007416918438125e10,36810800741.69183,1.03164561e-5,2.80256227e-16
1.28125,2.47970637700628447403e10,24797063770.06285,6.21186792e-6,2.50508204e-16
1.3125,1.68640210376149327853e10,16864021037.614931,1.67872431e-6,9.95447232e-17
1.34375,1.15734641846763476175e10,11573464184.67635,2.02238984e-6,1.74743690e-16
1.375,8.01172204770921348749e9,8011722047.70921,3.09167940e-6,3.85894491e-16
1.40625,5.59216227095274305038e9,5592162270.952741,2.38112875e-6,4.25797506e-16
1.4375,3.93429857167434038849e9,3934298571.6743393,1.09405330e-6,2.78080902e-16
1.46875,2.78895161258153051721e9,2788951612.5815296,8.99897548e-7,3.22665171e-16
1.5,1.99141851725203269744e9,1991418517.2520328,5.93683832e-8,2.98121077e-17
1.53125,1.43186588403024485023e9,1431865884.0302446,2.61376394e-7,1.82542511e-16
1.5625,1.03642669094130780593e9,1036426690.9413072,6.18850636e-7,5.97100250e-16
1.59375,7.55017005292587494973e8,755017005.2925874,9.54900602e-8,1.26474052e-16
1.625,5.53412425879518614861e8,553412425.8795183,3.44368050e-7,6.22262952e-16
1.65625,4.08050025037600611523e8,408050025.0376005,9.42500483e-8,2.30976700e-16
1.6875,3.02589777395177641342e8,302589777.3951776,3.85743652e-8,1.27480728e-16
1.71875,2.25621631615654467071e8,225621631.6156544,5.81389949e-8,2.57683603e-16
1.75,1.69124711347296949987e8,169124711.34729695,3.21459356e-9,1.90072375e-17
1.78125,1.27424230324273479443e8,127424230.32427344,4.21811226e-8,3.31029056e-16
1.8125,9.64802897201536244619e7,96480289.72015364,2.02190985e-8,2.09567141e-16
1.84375,7.33996133049209081695e7,73399613.30492091,3.61943358e-9,4.93113440e-17
1.875,5.60981046088580849365e7,56098104.6088581,1.61334749e-8,2.87593939e-16
1.90625,4.30661391595573008589e7,43066139.15955728,1.79342282e-8,4.16434549e-16
1.9375,3.32043005750491547124e7,33204300.57504915,3.97722939e-9,1.19780550e-16
1.96875,2.57077283190109016321e7,25707728.319010895,6.88647418e-9,2.67875640e-16
2,1.99842189138208900999e7,19984218.913820885,4.97808513e-9,2.49100810e-16
2.03125,1.55959041557522877341e7,15595904.155752286,1.41916720e-9,9.09961475e-17
2.0625,1.22174934263525577614e7,12217493.42635256,2.75881390e-9,2.25808503e-16
2.09375,9.60621843485847545283e6,9606218.434858475,5.72372109e-10,5.95834992e-17
2.125,7.58009057644996660050e6,7580090.576449963,3.33632890e-9,4.40143671e-16
2.15625,6.00209410347671713387e6,6002094.103476717,2.92844842e-12,4.87904450e-19
2.1875,4.76863954088040701042e6,4768639.540880407,1.96298465e-10,4.11644585e-17
2.21875,3.80108990362483158782e6,3801089.903624831,8.20309457e-10,2.15809012e-16
2.25,3.03951389966344600907e6,3039513.8996634474,1.39334655e-9,4.58410982e-16
2.28125,2.43806065412140962466e6,2438060.6541214096,1.13347239e-11,4.64907380e-18
2.3125,1.96152045500366885898e6,1961520.4550036686,3.04857388e-10,1.55418918e-16
2.34375,1.58275680736315465974e6,1582756.8073631544,2.93123390e-10,1.85197997e-16
2.375,1.28078133465600753957e6,1280781.3346560071,4.17325836e-10,3.25836913e-16
