x,y_expected,y_actual,error(abs),error(rate)
3.3125,2.39268979499632710017e1,23.92689794996327,1.76077544e-15,7.35897917e-17
3.34375,2.14036317146435773479e1,21.40363171464358,3.26015764e-15,1.52317966e-16
3.375,1.91667992113591684070e1,19.16679921135917,1.01217179e-15,5.28085976e-17
3.40625,1.71816270146377811533e1,17.181627014637776,5.06807336e-15,2.94970514e-16
3.4375,1.54178316584379284779e1,15.417831658437928,6.78078811e-16,4.39801670e-17
3.46875,1.38490059327614613545e1,13.849005932761457,3.93871099e-15,2.84403878e-16
3.5,1.24520936139981501659e1,12.452093613998148,2.20742954e-15,1.77273767e-16
3.53125,1.12069392425753671357e1,11.206939242575366,9.13363039e-16,8.14997761e-17
3.5625,1.00959016833884025045e1,10.095901683388401,1.06703700e-15,1.05690114e-16
3.59375,9.10352197516934095474e0,9.103521975169343,2.29520079e-15,2.52122288e-16
3.625,8.21623745496750814228e0,8.216237454967505,3.12612428e-15,3.80481247e-16
3.65625,7.42213538296561812023e0,7.422135382965616,2.52929167e-15,3.40776816e-16
3.6875,6.71074033181292766738e0,6.710740331812928,6.07176910e-17,9.04783794e-18
3.71875,6.07283047718487188831e0,6.072830477184871,9.87364673e-16,1.62587228e-16
3.75,5.50027866015521206847e0,5.500278660155211,9.05085897e-16,1.64552735e-16
3.78125,4.98591471014961862744e0,4.985914710149618,2.26745363e-16,4.54771844e-17
3.8125,4.52340603874480432855e0,4.523406038744804,3.68502960e-17,8.14658152e-18
3.84375,4.10715395514458969024e0,4.1071539551445895,2.15786998e-16,5.25393011e-17
3.875,3.73220352689246956815e0,3.7322035268924694,1.98541462e-16,5.31968476e-17
3.90625,3.39416512515696465543e0,3.394165125156964,6.53001611e-16,1.92389464e-16
3.9375,3.08914606182180090255e0,3.0891460618218,8.31447904e-16,2.69151373e-16
3.96875,2.81369095319590200440e0,2.813690953195902,7.03283715e-18,2.49950590e-18
4,2.56472963875231945245e0,2.56472963875232,7.31929593e-16,2.85382748e-16
4.03125,2.33953164820272033242e0,2.33953164820272,3.61272260e-16,1.54420762e-16
4.0625,2.13566635084996000887e0,2.1356663508499607,6.95169646e-16,3.25504799e-16
4.09375,1.95096804125762653691e0,1.9509680412576267,1.47007005e-16,7.53508014e-17
4.125,1.78350531796027785592e0,1.7835053179602773,5.19371540e-16,2.91208293e-16
4.15625,1.63155419984382159036e0,1.6315541998438214,1.50416981e-16,9.21924512e-17
4.1875,1.49357450017045100346e0,1.4935745001704506,4.33789182e-16,2.90436923e-16
4.21875,1.36818904287863663872e0,1.3681890428786363,3.41952235e-16,2.49930546e-16
4.25,1.25416536133749680934e0,1.2541653613374966,2.44554516e-16,1.94993837e-16
4.28125,1.15039956751451437426e0,1.1503995675145142,1.53467059e-16,1.33403265e-16
4.3125,1.05590212065952242530e0,1.0559021206595223,1.55584256e-16,1.47347234e-16
4.34375,9.69785260077531424653e-1,0.9697852600775313,1.27646146e-16,1.31623104e-16
4.375,8.91251897174731955374e-1,0.891251897174732,1.08923994e-17,1.22214600e-17
4.40625,8.19585788410034136081e-1,0.8195857884100339,2.03076082e-16,2.47778921e-16
4.4375,7.54142833659704598826e-1,0.7541428336597045,1.28674941e-16,1.70624099e-16
4.46875,6.94343364308647531343e-1,0.6943433643086475,1.64608371e-17,2.37070562e-17
4.5,6.39665302548361616699e-1,0.6396653025483616,8.35809714e-18,1.30663600e-17
4.53125,5.89638088255669648420e-1,0.5896380882556698,1.19370217e-16,2.02446585e-16
4.5625,5.43837282761892279259e-1,0.543837282761892,2.52375273e-16,4.64063942e-16
4.59375,5.01879770067997327264e-1,0.5018797700679973,5.55254588e-18,1.10634981e-17
4.625,4.63419485847770353266e-1,0.46341948584777026,9.05003564e-17,1.95288198e-16
4.65625,4.28143613105885667985e-1,0.4281436131058856,5.59377261e-17,1.30651782e-16
4.6875,3.95769190790694446956e-1,0.39576919079069445,3.34122844e-19,8.44236620e-19
4.71875,3.66040088148579501455e-1,0.36604008814857947,3.37134961e-17,9.21032891e-17
4.75,3.38724303273517204883e-1,0.3387243032735172,8.35883984e-18,2.46774139e-17
4.78125,3.13611549260312004605e-1,0.313611549260312,2.09603946e-17,6.68355316e-17
4.8125,2.90511095706217091100e-1,0.29051109570621697,1.20342266e-16,4.14243269e-16
4.84375,2.69249837103955963278e-1,0.269249837103956,3.90598704e-17,1.45069244e-16
4.875,2.49670562999196139687e-1,0.2496705629991961,4.01682129e-17,1.60884857e-16
4.90625,2.31630407707577944576e-1,0.23163040770757792,2.12720871e-17,9.18363324e-17
4.9375,2.14999459952664272523e-1,0.21499945995266423,4.33665359e-17,2.01705325e-16
4.96875,1.99659515041890826500e-1,0.19965951504189083,7.26440236e-18,3.63839527e-17
5,1.85502954182006952451e-1,0.18550295418200696,1.02846267e-17,5.54418486e-17
5.03125,1.72431737282683713617e-1,0.17243173728268374,2.55041779e-17,1.47908838e-16
5.0625,1.60356497136546945997e-1,0.16035649713654693,1.88341138e-17,1.17451517e-16
5.09375,1.49195724221634143576e-1,0.14919572422163413,1.40734938e-17,9.43290691e-17
5.125,1.38875032570608530611e-1,0.13887503257060851,1.63621840e-17,1.17819479e-16
5.15625,1.29326498209540994692e-1,0.129326498209541,1.29194381e-17,9.98978422e-17
5.1875,1.20488062604741626784e-1,0.12048806260474162,2.01117731e-18,1.66919218e-17
5.21875,1.12302994383871975162e-1,0.11230299438387199,1.77944836e-17,1.58450660e-16
5.25,1.04719403330401128847e-1,0.10471940333040111,1.70291927e-17,1.62617358e-16
5.28125,9.76898012997545790277e-2,0.09768980129975458,3.97970131e-18,4.07381452e-17
5.3125,9.11707052811957695172e-2,0.09117070528119578,1.01395885e-17,1.11215422e-16
5.34375,8.51222783402921673738e-2,0.08512227834029218,1.16147852e-17,1.36448241e-16
5.375,7.95080046303904487366e-2,0.07950800463039043,2.12003511e-17,2.66644236e-16
5.40625,7.42943950645610991951e-2,0.07429439506456112,2.03287314e-17,2.73624025e-16
5.4375,6.94507205978554157972e-2,0.0694507205978554,1.81549988e-17,2.61408357e-16
5.46875,6.49487703886174249567e-2,0.06494877038861742,6.04284855e-18,9.30402302e-17
5.5,6.07626323915554402563e-2,0.06076263239155543,9.36773585e-18,1.54169355e-16
5.53125,5.68684941883030610290e-2,0.056868494188303045,1.56621116e-17,2.75409290e-16
5.5625,5.32444620868100217417e-2,0.05324446208681001,1.18262921e-17,2.22113092e-16
5.59375,4.98703967222038936542e-2,0.049870396722203864,3.01054703e-17,6.03674170e-16
5.625,4.67277635714921059678e-2,0.04672776357149211,3.16145224e-18,6.76568274e-17
5.65625,4.37994969550464592316e-2,0.043799496955046466,6.55319698e-18,1.49618088e-16
5.6875,4.10698762413633752739e-2,0.04106987624136338,3.61426206e-18,8.80027503e-17
5.71875,3.85244131000087541474e-2,0.038524413100008745,9.39931136e-18,2.43983246e-16
5.75,3.61497487626047137632e-2,0.03614974876260471,2.83552986e-18,7.84384390e-17
5.78125,3.39335603546731415541e-2,0.03393356035467314,1.97338174e-18,5.81542792e-17
5.8125,3.18644754534255411947e-2,0.031864475453425536,4.75047140e-18,1.49083622e-16
5.84375,2.99319941093390319233e-2,0.02993199410933902,1.14854250e-17,3.83717334e-16
5.875,2.81264176436123483025e-2,0.028126417643612348,7.85821376e-20,2.79389073e-18
5.90625,2.64387836002654038701e-2,0.0264387836002654,3.56139221e-18,1.34703331e-16
5.9375,2.48608062915413992054e-2,0.024860806291541394,4.83046898e-18,1.94300576e-16
5.96875,2.33848224291113191435e-2,0.02338482242911131,1.06041477e-17,4.53462828e-16
6,2.20037413820069524510e-2,0.022003741382006954,1.66830766e-18,7.58192725e-17
6.03125,2.07109996457896909339e-2,0.02071099964578969,1.07915610e-18,5.21054567e-17
6.0625,1.95005191467052670407e-2,0.019500519146705263,3.63931127e-18,1.86626379e-16
6.09375,1.83666690399308790969e-2,0.01836666903993088,1.08375702e-18,5.90067269e-17
6.125,1.73042306928933942917e-2,0.017304230692893392,2.01790790e-18,1.16613558e-16
6.15625,1.63083655733845727962e-2,0.01630836557338457,2.05590947e-18,1.26064716e-16
6.1875,1.53745857881419754731e-2,0.015374585788141973,2.27319992e-18,1.47854385e-16
6.21875,1.44987270409885699835e-2,0.01449872704098857,3.58048617e-19,2.46951761e-17
6.25,1.36769238007857361743e-2,0.013676923800785732,4.49403859e-18,3.28585481e-16
6.28125,1.29055864885820020289e-2,0.012905586488581998,4.11185338e-18,3.18610346e-16
6.3125,1.21813805106379249785e-2,0.012181380510637921,3.80953277e-18,3.12734075e-16
6.34375,1.15012069796591227224e-2,0.011501206979659123,1.28082578e-19,1.11364466e-17
6.375,1.08621849807384933266e-2,0.01086218498073849,2.48505220e-18,2.28780140e-16
6.40625,1.02616352513420522637e-2,0.010261635251342053,6.63210431e-19,6.46300920e-17
6.4375,9.69706515630226881794e-3,0.009697065156302266,3.04476015e-18,3.13987800e-16
6.46875,9.16615484932646494285e-3,0.009166154849326463,2.34255236e-18,2.55565436e-16
6.5,8.66674452209180243257e-3,0.008666744522091801,1.55398489e-18,1.79304338e-16
6.53125,8.19682265067787352775e-3,0.008196822650677872,1.39255812e-18,1.69889991e-16
6.5625,7.75451515696850617093e-3,0.007754515156968507,6.17065640e-19,7.95750124e-17
6.59375,7.33807540981303558922e-3,0.007338075409813036,6.74427849e-19,9.19080019e-17
6.625,6.94587499724318245367e-3,0.0069458749972431824,5.19260088e-21,7.47580526e-19
6.65625,6.57639520695709414988e-3,0.006576395206957094,1.77746257e-19,2.70279159e-17
6.6875,6.22821915766312671829e-3,0.006228219157663126,9.91468925e-19,1.59189794e-16
6.71875,5.90002452877308861803e-3,0.005900024528773088,5.61906289e-19,9.52379581e-17
6.75,5.59057684039346630254e-3,0.005590576840393466,6.68721522e-19,1.19615836e-16
6.78125,5.29872323962466557430e-3,0.005298723239624667,1.73121860e-18,3.26723726e-16
6.8125,5.02338675287957661346e-3,0.005023386752879576,7.46225515e-19,1.48550281e-16
6.84375,4.76356096730724312989e-3,0.004763560967307244,7.39506074e-19,1.55242282e-16
6.875,4.51830510748528549327e-3,0.004518305107485285,6.93797448e-19,1.53552589e-16
6.90625,4.28673947635327884287e-3,0.0042867394763532775,1.35914061e-18,3.17056966e-16
6.9375,4.06804123192318441380e-3,0.0040680412319231835,9.59882362e-19,2.35956891e-16
6.96875,3.86144047364448164367e-3,0.003861440473644483,1.20359419e-18,3.11695648e-16
7,3.66621661444103262166e-3,0.003666216614441032,7.93910348e-19,2.16547583e-16
7.03125,3.48169501639219886110e-3,0.003481695016392199,2.97630449e-19,8.54843538e-17
7.0625,3.30724386981886901078e-3,0.0033072438698188685,5.28030693e-19,1.59658832e-16
7.09375,3.14227129717083629718e-3,0.003142271297170836,3.14971186e-19,1.00236789e-16
7.125,2.98622266460897522299e-3,0.0029862226646089757,4.51313157e-19,1.51131783e-16
7.15625,2.83857808554623171826e-3,0.002838578085546232,2.93597419e-19,1.03431158e-16
7.1875,2.69885010166674011027e-3,0.0026988501016667406,4.87821920e-19,1.80751765e-16
7.21875,2.56658152809256212297e-3,0.002566581528092562,1.84756856e-19,7.19855786e-17
7.25,2.44134345042182275347e-3,0.002441343450421823,2.48398654e-19,1.01746706e-16
7.28125,2.32273336232876675568e-3,0.0023227333623287673,4.96646718e-19,2.13819944e-16
7.3125,2.21037343330308586684e-3,0.002210373433303086,1.04715777e-19,4.73746993e-17
7.34375,2.10390889691968844005e-3,0.002103908896919688,3.60287696e-19,1.71246814e-16
7.375,2.00300655077719205831e-3,0.002003006550777192,9.10819069e-20,4.54725956e-17
7.40625,1.90735335992954183656e-3,0.0019073533599295413,5.00363160e-19,2.62333750e-16
7.4375,1.81665515626550501148e-3,0.0018166551562655046,4.32960478e-19,2.38328379e-16
7.46875,1.73063542687011328369e-3,0.0017306354268701134,9.10448110e-20,5.26077356e-17
7.5,1.64903418493474337837e-3,0.001649034184934743,3.34884038e-19,2.03078893e-16
7.53125,1.57160691727238565695e-3,0.0015716069172723858,1.26215147e-19,8.03096151e-17
7.5625,1.49812360294534497112e-3,0.0014981236029453448,2.01245515e-19,1.34331717e-16
7.59375,1.42836779792742627074e-3,0.0014283677979274262,5.00480436e-20,3.50386250e-17
7.625,1.36213578110457196139e-3,0.001362135781104572,1.15649234e-19,8.49028677e-17
7.65625,1.29923575726967023324e-3,0.0012992357572696703,6.13227354e-20,4.71990823e-17
7.6875,1.23948711309133816282e-3,0.001239487113091338,1.65161145e-19,1.33249587e-16
7.71875,1.18271972233517939773e-3,0.0011827197223351791,2.69141876e-19,2.27561839e-16
7.75,1.12877329689140662196e-3,0.0011287732968914067,3.55024035e-20,3.14522000e-17
7.78125,1.07749678041670818163e-3,0.0010774967804167083,1.24607068e-19,1.15644956e-16
7.8125,1.02874778163256806433e-3,0.0010287477816325677,3.71633669e-19,3.61248574e-16
7.84375,9.82392044538512590113e-4,0.0009823920445385125,5.44621107e-20,5.54382652e-17
7.875,9.38302952998414429047e-4,0.0009383029529984142,1.80194883e-19,1.92043393e-16
7.90625,8.96361067342370580476e-4,0.0008963610673423702,3.69225813e-19,4.11916388e-16
7.9375,8.56453690797009163999e-4,0.0008564536907970091,8.36169207e-20,9.76315727e-17
7.96875,8.18474463714491304145e-4,0.0008184744637144913,5.02359235e-21,6.13775087e-18
8,7.82322983715986589148e-4,0.0007823229837159866,1.81039734e-20,2.31413033e-17
8.03125,7.47904449999955752997e-4,0.0007479044499999559,1.38345437e-19,1.84977423e-16
8.0625,7.15129330190036616417e-4,0.0007151293301900367,4.93621014e-20,6.90254186e-17
8.09375,6.83913048212491942772e-4,0.0006839130482124916,3.57702328e-19,5.23023107e-16
8.125,6.54175691799768625031e-4,0.0006541756917997687,1.08104095e-19,1.65252387e-16
8.15625,6.25841738315404889246e-4,0.0006258417383154047,1.71416498e-19,2.73897517e-16
8.1875,5.98839797686919888714e-4,0.0005988397976869199,1.69641244e-20,2.83283183e-17
8.21875,5.73102371317992248965e-4,0.000573102371317992,2.40181032e-19,4.19089231e-16
8.25,5.48565625929699269822e-4,0.0005485656259296991,1.48894506e-19,2.71425148e-16
8.28125,5.25169181353323291686e-4,0.0005251691813533231,1.72988101e-19,3.29394998e-16
8.3125,5.02855911364674623619e-4,0.0005028559113646745,1.72352312e-19,3.42746914e-16
8.34375,4.81571756712434787788e-4,0.00048157175671243477,2.19672433e-20,4.56157219e-17
8.375,4.61265549551060900980e-4,0.00046126554955106084,6.51664075e-20,1.41277422e-16
8.40625,4.41888848542653566542e-4,0.00044188884854265355,1.69614723e-20,3.83840243e-17
8.4375,4.23395783942191440471e-4,0.00042339578394219135,9.17152664e-20,2.16618280e-16
8.46875,4.05742912026965616820e-4,0.0004057429120269656,2.86441757e-21,7.05968604e-18
8.5,3.88889078274173343316e-4,0.0003888890782741733,5.76649599e-20,1.48281253e-16
8.53125,3.72795288730699624119e-4,0.00037279528873069965,2.79765146e-20,7.50452471e-17
8.5625,3.57424589056354096402e-4,0.00035742458905635405,4.25848274e-20,1.19143531e-16
8.59375,3.42741950756448651395e-4,0.00034274195075644854,1.15558790e-19,3.37159750e-16
8.625,3.28714164151791874122e-4,0.0003287141641517918,8.09174008e-20,2.46163414e-16
8.65625,3.15309737664117867052e-4,0.0003153097376641179,1.82838760e-20,5.79870324e-17
8.6875,3.02498803022824069319e-4,0.00030249880302282413,5.96876543e-20,1.97315341e-16
8.71875,2.90253026024817350344e-4,0.0002902530260248173,3.85994098e-20,1.32985383e-16
8.75,2.78545522503400413833e-4,0.0002785455225034004,7.14741541e-21,2.56597749e-17
8.78125,2.67350779184601189943e-4,0.00026735077918460114,5.15462662e-20,1.92803875e-16
8.8125,2.56644579130276386879e-4,0.0002566445791302764,5.62393681e-22,2.19133279e-18
8.84375,2.46403931486817633181e-4,0.00024640393148681755,8.45831623e-20,3.43270344e-16
8.875,2.36607005276457243982e-4,0.00023660700527645717,6.91073681e-20,2.92076593e-16
8.90625,2.27233066985105478659e-4,0.0002272330669851055,2.39810606e-20,1.05535083e-16
8.9375,2.18262421716440028770e-4,0.00021826242171644003,2.24522333e-21,1.02868067e-17
8.96875,2.09676357696692656261e-4,0.00020967635769669264,2.09806451e-20,1.00062045e-16
9,2.01457093928312638953e-4,0.00020145709392831266,1.81039734e-20,8.98651572e-17
9.03125,1.93587730803501659577e-4,0.00019358773080350167,1.33532689e-20,6.89778679e-17
9.0625,1.86052203500574551278e-4,0.0001860522035005746,4.89222525e-20,2.62949063e-16
9.09375,1.78835237997264704310e-4,0.00017883523799726466,4.91452510e-20,2.74807424e-16
9.125,1.71922309545517388978e-4,0.00017192230954551734,5.26607021e-20,3.06305227e-16
9.15625,1.65299603462050161201e-4,0.00016529960346205018,1.66793262e-20,1.00903607e-16
9.1875,1.58953978098054558311e-4,0.00015895397809805457,1.14722176e-20,7.21732023e-17
9.21875,1.52872929859911682136e-4,0.00015287292985991164,4.21301658e-20,2.75589445e-16
9.25,1.47044560160737032196e-4,0.00014704456016073698,5.31945417e-20,3.61757971e-16
9.28125,1.41457544189995172210e-4,0.00014145754418999515,2.48251673e-20,1.75495534e-16
9.3125,1.36101101395367837567e-4,0.0001361011013953678,2.40550389e-20,1.76743896e-16
9.34375,1.30964967577552744856e-4,0.00013096496757755276,1.79756626e-20,1.37255503e-16
9.375,1.26039368504745135190e-4,0.00012603936850474516,1.99193536e-20,1.58040728e-16
9.40625,1.21314994959238296283e-4,0.00012131499495923831,1.79292452e-20,1.47790842e-16
9.4375,1.16782979133899286283e-4,0.00011678297913389928,7.27460943e-21,6.22916926e-17
9.46875,1.12434872301256292574e-4,0.00011243487230125631,1.45922598e-20,1.29784109e-16
9.5,1.08262623682597249446e-4,0.00010826262368259725,4.65947820e-21,4.30386596e-17
9.53125,1.04258560448846665684e-4,0.00010425856044884668,1.19290822e-20,1.14418252e-16
9.5625,1.00415368789078755770e-4,0.00010041536878907875,6.08889061e-21,6.06370387e-17
9.59375,9.67260759863582372798e-5,9.672607598635826E-05,2.24472475e-20,2.32070280e-16
9.625,9.31840334441925929241e-5,9.318403344419256E-05,3.36812142e-20,3.61448339e-16
9.65625,8.97829006102470617902e-5,8.978290061024705E-05,9.34369007e-21,1.04069817e-16
9.6875,8.65166297471308912724e-5,8.651662974713092E-05,2.59242692e-20,2.99644927e-16
9.71875,8.33794515030242050568e-5,8.337945150302419E-05,1.19675338e-20,1.43530973e-16
9.75,8.03658612376920381893e-5,8.036586123769205E-05,1.21224947e-20,1.50841347e-16
9.78125,7.74706060620375980842e-5,7.747060606203758E-05,1.76988930e-20,2.28459462e-16
9.8125,7.46886725517917587332e-5,7.468867255179174E-05,2.05591022e-20,2.75263992e-16
9.84375,7.20152750982305583112e-5,7.201527509823055E-05,5.37422828e-21,7.46262272e-17
