x,y_expected,y_actual,error(abs),error(rate)
0.03125,-1.41863388262173687697e18,-1.418633882621737E+18,8.30315286e1,5.85292158e-17
0.0625,-2.77076930201894625163e15,-2770769302018946.5,2.48372978e-1,8.96404396e-17
0.09375,-7.20740681286921782677e13,-72074068128692.17,6.39266528e-3,8.86957743e-17
0.125,-5.41165880697562778383e12,-5411658806975.628,1.45854630e-4,2.69519265e-17
0.15625,-7.26340558859536170357e11,-726340558859.5361,3.75445562e-5,5.16900175e-17
0.1875,-1.40769672901589957125e11,-140769672901.58997,8.69528369e-6,6.17695809e-17
0.21875,-3.51550769224742322143e10,-35155076922.47423,4.30903603e-6,1.22572226e-16
0.25,-1.05696515200439150094e10,-10569651520.043915,2.14475956e-7,2.02916772e-17
0.28125,-3.66174637487336450865e9,-3661746374.8733644,6.00985231e-8,1.64125302e-17
0.3125,-1.41863739327845966469e9,-1418637393.2784598,1.22674114e-7,8.64731994e-17
0.34375,-6.01642093347585305035e8,-601642093.3475853,1.54381169e-8,2.56599681e-17
0.375,-2.74943063178674701150e8,-274943063.1786747,3.27429125e-9,1.19089793e-17
0.40625,-1.33778491564730129323e8,-133778491.56473014,8.26312932e-9,6.17672484e-17
0.4375,-6.86637985573948433387e7,-68663798.55739485,3.93508543e-9,5.73094631e-17
0.46875,-3.69032029541802269412e7,-36903202.954180226,1.21127499e-9,3.28230315e-17
0.5,-2.06448999617600414264e7,-20644899.96176004,1.05379243e-9,5.10437167e-17
0.53125,-1.19636038645636744900e7,-11963603.864563674,7.55316654e-10,6.31345423e-17
0.5625,-7.15257517369540760992e6,-7152575.173695408,1.97907943e-10,2.76694671e-17
0.59375,-4.39692187978034946847e6,-4396921.879780349,1.46809013e-10,3.33890429e-17
0.625,-2.77128685670097882012e6,-2771286.8567009787,1.12601353e-10,4.06314318e-17
0.65625,-1.78649903517796660985e6,-1786499.0351779666,3.00563481e-11,1.68241614e-17
0.6875,-1.17544589148986390831e6,-1175445.8914898639,4.69596407e-11,3.99504912e-17
0.71875,-7.87938911927575126011e5,-787938.911927575,1.13342314e-10,1.43846575e-16
0.75,-5.37260377226200920258e5,-537260.3772262009,3.41869933e-11,6.36320763e-17
0.78125,-3.72114058684187632669e5,-372114.05868418765,1.75462557e-11,4.71528965e-17
0.8125,-2.61477352441491208575e5,-261477.3524414912,1.32668843e-12,5.07381774e-18
0.84375,-1.86203095225016021065e5,-186203.09522501603,1.24449446e-11,6.68353263e-17
0.875,-1.34249961140170021686e5,-134249.96114017002,2.32376179e-12,1.73092176e-17
0.90625,-9.79128853133694670283e4,-97912.88531336946,2.31700681e-12,2.36639622e-17
0.9375,-7.21815463722077643166e4,-72181.54637220777,4.99258487e-12,6.91670534e-17
0.96875,-5.37487883901483888746e4,-53748.78839014839,1.46759820e-12,2.73047680e-17
1,-4.04009783987476348853e4,-40400.97839874764,5.42732149e-12,1.34336387e-16
1.03125,-3.06369684713903764732e4,-30636.968471390377,6.16607714e-13,2.01262639e-17
1.0625,-2.34262516270216110673e4,-23426.25162702161,1.03054917e-14,4.39912105e-19
1.09375,-1.80532390815656006161e4,-18053.2390815656,6.98446945e-13,3.86881790e-17
1.125,-1.40156277838328695722e4,-14015.627783832868,1.70958225e-12,1.21976859e-16
1.15625,-1.09572225754770561944e4,-10957.222575477055,9.78612938e-13,8.93121346e-17
1.1875,-8.62299827902717786931e3,-8622.998279027177,8.92061833e-13,1.03451468e-16
