x,y_expected,y_actual,error(abs),error(rate)
0.03125,-1.30741298622416449667e23,-1.3074129862241645E+23,2.58829297e6,1.97970573e-17
0.0625,-6.38385247179786447879e19,-6.383852471797865E+19,3.78810321e3,5.93388275e-17
0.09375,-7.38038457454297965424e17,-7.38038457454298E+17,1.85759449e1,2.51693454e-17
0.125,-3.11711546484438343766e16,-31171154648443836,1.62338166e0,5.20796127e-17
0.15625,-2.67758179652271753817e15,-2677581796522717.5,3.81670639e-2,1.42543036e-17
0.1875,-3.60370341101882985912e14,-360370341101883,1.40881009e-2,3.90933973e-17
0.21875,-6.61202302050933461581e13,-66120230205093.34,2.40812746e-3,3.64204337e-17
0.25,-1.52202906674055499814e13,-15220290667405.55,7.99881453e-4,5.25536253e-17
0.28125,-4.16624893231550904350e12,-4166248932315.509,2.54433284e-4,6.10701107e-17
0.3125,-1.30741316884157022836e12,-1307413168841.5703,8.41375231e-5,6.43541958e-17
0.34375,-4.58240416779362148907e11,-458240416779.3622,3.37099490e-5,7.35638930e-17
0.375,-1.75962189874791170169e11,-175962189874.79117,1.95619699e-6,1.11171439e-17
0.40625,-7.29518699320211447874e10,-72951869932.02115,3.89419790e-6,5.33803713e-17
0.4375,-3.22853356597280528530e10,-32285335659.728054,1.19365782e-6,3.69721361e-17
0.46875,-1.51150806733314054432e10,-15115080673.331406,1.96491148e-7,1.29996758e-17
0.5,-7.43182450885876897549e9,-7431824508.858769,4.41317285e-7,5.93820918e-17
0.53125,-3.81485891965589160903e9,-3814858919.655892,2.86267545e-7,7.50401393e-17
0.5625,-2.03432801541756236833e9,-2034328015.4175622,1.22002571e-7,5.99719267e-17
0.59375,-1.12235838972351416966e9,-1122358389.723514,8.96120190e-8,7.98426063e-17
0.625,-6.38402731985224446679e8,-638402731.9852245,3.87183158e-8,6.06487314e-17
0.65625,-3.73264818289519288871e8,-373264818.2895193,2.11262401e-8,5.65985302e-17
0.6875,-2.23761689330594392364e8,-223761689.3305944,1.73305510e-9,7.74509304e-18
0.71875,-1.37226029706084761316e8,-137226029.70608476,3.27260153e-9,2.38482563e-17
0.75,-8.59267372088804386529e7,-85926737.20888044,7.47738405e-10,8.70204583e-18
0.78125,-5.48432596586868342311e7,-54843259.65868683,2.63759257e-9,4.80932860e-17
0.8125,-3.56262641694384361623e7,-35626264.16943844,4.65107180e-10,1.30551769e-17
0.84375,-2.35229696951666537771e7,-23522969.695166655,1.10772923e-9,4.70913855e-17
0.875,-1.57679289959681921223e7,-15767928.995968193,6.93523277e-10,4.39831558e-17
0.90625,-1.07190869887724729084e7,-10719086.988772474,1.32093851e-9,1.23232372e-16
0.9375,-7.38292401480461341004e6,-7382924.014804613,5.64859572e-10,7.65089240e-17
0.96875,-5.14770898844282060871e6,-5147708.9884428205,1.11851336e-10,2.17283720e-17
1,-3.63059331160662871299e6,-3630593.3116066274,1.28967438e-9,3.55224138e-16
1.03125,-2.58829297488839369003e6,-2588292.974888393,5.00269081e-10,1.93281474e-16
1.0625,-1.86398789679237304820e6,-1863987.8967923732,1.06110872e-10,5.69268032e-17
1.09375,-1.35522815839440037939e6,-1355228.1583944,3.49012380e-10,2.57530349e-16
1.125,-9.94234376618337276061e5,-994234.3766183372,4.06477407e-11,4.08834593e-17
1.15625,-7.35628702001431860545e5,-735628.7020014317,1.36488741e-10,1.85540260e-16
1.1875,-5.48688289981400668964e5,-548688.2899814006,7.48491047e-11,1.36414620e-16
1.21875,-4.12390619799259823095e5,-412390.6197992597,1.22282185e-10,2.96520288e-16
1.25,-3.12205549981368546853e5,-312205.5499813684,1.32261071e-10,4.23634592e-16
1.28125,-2.37994167235473854212e5,-237994.1672354738,4.30516015e-11,1.80893515e-16
1.3125,-1.82617405757578476920e5,-182617.40575757844,3.78406303e-11,2.07212616e-16
1.34375,-1.41005042652686523854e5,-141005.04265268656,3.92333665e-11,2.78240875e-16
1.375,-1.09526551572546773942e5,-109526.55157254677,3.61124983e-12,3.29714556e-17
1.40625,-8.55619235032608850357e4,-85561.92350326087,1.46879584e-11,1.71664659e-16
1.4375,-6.72062599247480571968e4,-67206.25992474804,1.78580324e-11,2.65719778e-16
1.46875,-5.30646951381839565580e4,-53064.695138183946,1.03024134e-11,1.94148169e-16
1.5,-4.21088587689754917968e4,-42108.85876897549,1.35212929e-12,3.21103286e-17
1.53125,-3.35756232684352865041e4,-33575.62326843529,6.68839513e-13,1.99203901e-17
1.5625,-2.68951434696886269948e4,-26895.14346968863,4.74491582e-12,1.76422774e-16
1.59375,-2.16393463946212471399e4,-21639.346394621247,2.67150090e-13,1.23455711e-17
1.625,-1.74848054566386790230e4,-17484.805456638678,8.71398714e-13,4.98374841e-17
1.65625,-1.41858051829672916833e4,-14185.805182967295,3.28466494e-12,2.31545894e-16
1.6875,-1.15546751649508497563e4,-11554.675164950846,3.74584865e-12,3.24184678e-16
1.71875,-9.44734376696274851733e3,-9447.34376696275,6.96810783e-13,7.37573227e-17
1.75,-7.75266384157262641416e3,-7752.663841572626,7.71575561e-13,9.95239284e-17
1.78125,-6.38448096725486643392e3,-6384.480967254867,7.75786184e-13,1.21511238e-16
1.8125,-5.27570747669713564132e3,-5275.707476697136,7.30188209e-13,1.38405742e-16
1.84375,-4.37387180333513199502e3,-4373.871803335131,1.38742341e-12,3.17207149e-16
1.875,-3.63775892320769602893e3,-3637.7589232076966,5.96542912e-13,1.63986379e-16
1.90625,-3.03486200687077277068e3,-3034.8620068707733,4.86430586e-13,1.60280957e-16
1.9375,-2.53944027518603738538e3,-2539.440275186038,5.94053932e-13,2.33931051e-16
1.96875,-2.13103209882308896220e3,-2131.0320988230883,6.71823186e-13,3.15257187e-16
2,-1.79331160662871299062e3,-1793.3116066287125,4.65638769e-13,2.59653017e-16
2.03125,-1.51320568925683633662e3,-1513.2056892568362,1.42077479e-13,9.38917164e-17
2.0625,-1.28020927644376414870e3,-1280.2092764437639,2.65261712e-13,2.07201836e-16
2.09375,-1.08585223984854355730e3,-1085.8522398485431,4.07805999e-13,3.75563068e-16
2.125,-9.23282734502959802342e2,-923.2827345029598,1.87018277e-14,2.02557970e-17
2.15625,-7.86940320971980580439e2,-786.9403209719803,2.53280636e-13,3.21854947e-16
2.1875,-6.72298586322764466078e2,-672.2985863227645,8.34723824e-14,1.24159688e-16
2.21875,-5.75661769501252378977e2,-575.6617695012523,1.27220029e-13,2.20997878e-16
2.25,-4.94003506872546853068e2,-494.00350687254684,1.67203036e-14,3.38465282e-17
2.28125,-4.24838547346213393600e2,-424.8385473462133,7.58767914e-14,1.78601475e-16
2.3125,-3.66120364836132398549e2,-366.1203648361323,1.02344546e-13,2.79537977e-16
2.34375,-3.16159182095692116632e2,-316.1591820956922,7.12537058e-14,2.25372881e-16
2.375,-2.73556135325366952500e2,-273.55613532536694,1.43956247e-14,5.26240244e-17
2.40625,-2.37150243559804807400e2,-237.15024355980478,2.91851121e-14,1.23065916e-16
2.4375,-2.05975568147569615045e2,-205.9755681475696,2.56170787e-14,1.24369501e-16
2.46875,-1.79226506272473031896e2,-179.22650627247305,1.36599492e-14,7.62161214e-17
2.5,-1.56229596593232994759e2,-156.22959659323294,5.38551165e-14,3.44717760e-16
2.53125,-1.36420553569296164873e2,-136.42055356929617,9.72808468e-15,7.13095235e-17
2.5625,-1.19325511817738633128e2,-119.32551181773863,3.76709795e-15,3.15699291e-17
2.59375,-1.04545669615330168410e2,-104.54566961533016,1.33989323e-14,1.28163437e-16
2.625,-9.17446841964236389459e1,-91.74468419642363,4.79765678e-15,5.22935668e-17
2.65625,-8.06383006039616521849e1,-80.63830060396162,2.73831713e-14,3.39580213e-16
2.6875,-7.09857980742293241452e1,-70.98579807422934,1.22622155e-14,1.72741813e-16
2.71875,-6.25829191046852347334e1,-62.58291910468524,3.93143791e-15,6.28196633e-17
2.75,-5.52560109842551122904e1,-55.25601098425511,5.26376581e-16,9.52614154e-18
2.78125,-4.88571611665920154261e1,-48.85716116659201,8.06418905e-15,1.65056439e-16
2.8125,-4.32601491748689735383e1,-43.260149174868964,9.59887504e-15,2.21887238e-16
2.84375,-3.83570708805951513240e1,-38.357070880595145,5.85615403e-15,1.52674693e-16
2.875,-3.40555176757490696202e1,-34.05551767574906,1.10942123e-14,3.25768422e-16
2.90625,-3.02762145757464843132e1,-30.276214575746483,1.41999207e-15,4.69012421e-17
2.9375,-2.69510386899448464454e1,-26.951038689944838,8.68918302e-15,3.22406239e-16
2.96875,-2.40213535982964363305e1,-24.02135359829643,7.53087459e-15,3.13507503e-16
3,-2.14366066287129906188e1,-21.436606628712994,3.31943656e-15,1.54848975e-16
3.03125,-1.91531453572366381586e1,-19.15314535723664,6.43014935e-16,3.35722892e-17
3.0625,-1.71332172644981068558e1,-17.133217264498104,3.29550565e-15,1.92345991e-16
3.09375,-1.53441227064050469013e1,-15.344122706405049,1.81595166e-15,1.18348354e-16
3.125,-1.37574964580724566130e1,-13.75749645807246,3.07550953e-15,2.23551541e-16
3.15625,-1.23486972791277600842e1,-12.348697279127759,1.36503266e-15,1.10540620e-16
3.1875,-1.10962883957372024888e1,-11.0962883957372,1.77285833e-15,1.59770391e-16
3.21875,-9.98159463706279939897e0,-9.9815946370628,7.47083347e-16,7.48460916e-17
3.25,-8.98832431208087833271e0,-8.988324312080879,5.64581317e-16,6.28127444e-17
3.28125,-8.10224585639806503330e0,-8.102245856398065,2.37967688e-16,2.93705835e-17
3.3125,-7.31091089059534778503e0,-7.310910890595352,4.14470338e-15,5.66920243e-16
3.34375,-6.60341667082136316388e0,-6.603416670821364,8.01281376e-16,1.21343452e-16
3.375,-5.97020202698906944453e0,-5.970202026989067,2.01031427e-15,3.36724663e-16
3.40625,-5.40287181330357868506e0,-5.402871813303579,6.66327091e-16,1.23328318e-16
3.4375,-4.89404567210156293765e0,-4.894045672101564,9.99765451e-16,2.04282003e-16
3.46875,-4.43722756144807780597e0,-4.4372275614480765,1.29883500e-15,2.92713183e-16
3.5,-4.02669304123299475939e0,-4.0266930412329955,7.80824086e-16,1.93911996e-16
3.53125,-3.65739176941629874409e0,-3.6573917694162983,4.55773289e-16,1.24617027e-16
3.5625,-3.32486304423880850953e0,-3.3248630442388083,2.13358879e-16,6.41707272e-17
3.59375,-3.02516255173428699884e0,-3.0251625517342866,3.89879848e-16,1.28878975e-16
3.625,-2.75479875074866603509e0,-2.754798750748666,5.42581947e-17,1.96958833e-17
3.65625,-2.51067755817352958671e0,-2.51067755817353,3.01849079e-16,1.20226143e-16
3.6875,-2.29005419210489458577e0,-2.290054192104894,7.81438864e-16,3.41231604e-16
3.71875,-2.09049119585470339149e0,-2.090491195854703,1.70130070e-16,8.13828208e-17
3.75,-1.90982180592434715890e0,-1.9098218059243472,8.99625757e-17,4.71052197e-17
