x,y_expected,y_actual,error(abs),error(rate)
0.03125,1.02557285447823770889e3,1025.5728544782376,1.49579336e-13,1.45849547e-16
0.0625,2.57506420042915414264e2,257.50642004291547,5.10098863e-14,1.98091707e-16
0.09375,1.15222799818805075783e2,115.22279981880507,3.84660365e-15,3.33840495e-17
0.125,6.53881334449880344731e1,65.38813344498804,8.22418928e-15,1.25774951e-16
0.15625,4.22952959825398531563e1,42.29529598253986,9.06660715e-15,2.14364433e-16
0.1875,2.97305539835324180056e1,29.730553983532417,1.15490113e-15,3.88455975e-17
0.21875,2.21381826106990184641e1,22.138182610699015,3.07949116e-15,1.39103160e-16
0.25,1.71973291545071107393e1,17.197329154507113,2.00802524e-15,1.16763785e-16
0.28125,1.37991297143120335627e1,13.799129714312032,1.17175604e-15,8.49152134e-17
0.3125,1.13594580051556561084e1,11.359458005155657,1.18128143e-15,1.03991003e-16
0.34375,9.54683560402037079448e0,9.546835604020371,4.40896226e-16,4.61824466e-17
0.375,8.16177763276150785477e0,8.161777632761508,6.20599511e-17,7.60372971e-18
0.40625,7.07838149026185446589e0,7.078381490261854,8.73422262e-16,1.23392934e-16
0.4375,6.21399271381399455080e0,6.213992713813994,6.77423439e-16,1.09015808e-16
0.46875,5.51251936313886447045e0,5.512519363138865,4.54681062e-16,8.24815357e-17
0.5,4.93480220054467930942e0,4.93480220054468,5.74913644e-16,1.16501862e-16
0.53125,4.45282569342394817061e0,4.452825693423948,1.23870686e-16,2.78184448e-17
0.5625,4.04611373703672362862e0,4.046113737036722,1.23773924e-15,3.05908168e-16
0.59375,3.69941611532459623952e0,3.6994161153245964,1.15177543e-16,3.11339788e-17
0.625,3.40118317304040848394e0,3.4011831730404087,2.52000897e-16,7.40921274e-17
0.65625,3.14253603808277127747e0,3.142536038082772,5.43499868e-16,1.72949446e-16
0.6875,2.91655654751361341344e0,2.9165565475136135,7.08733076e-17,2.43003372e-17
0.71875,2.71778824455695973907e0,2.7177882445569597,7.42918081e-17,2.73353924e-17
0.75,2.54187964767160649840e0,2.5418796476716063,1.52459874e-16,5.99791866e-17
0.78125,2.38532523383486095181e0,2.385325233834861,2.17601969e-16,9.12252827e-17
0.8125,2.24527468700597782733e0,2.2452746870059777,1.73277840e-16,7.71744505e-17
0.84375,2.11939058603408285927e0,2.1193905860340827,1.57402995e-16,7.42680450e-17
0.875,2.00574095792491813883e0,2.005740957924918,2.27810236e-16,1.13579092e-16
0.90625,1.90271725776205684343e0,1.9027172577620568,4.17337029e-17,2.19337386e-17
0.9375,1.80897111788567800450e0,1.8089711178856784,4.32316311e-16,2.38984640e-16
0.96875,1.72336510840384754757e0,1.7233651084038477,1.64361156e-16,9.53722199e-17
1,1.64493406684822643647e0,1.6449340668482264,3.04067235e-17,1.84850713e-17
1.03125,1.57285447823770888519e0,1.5728544782377087,1.43317330e-16,9.11192561e-17
1.0625,1.50642004291541426395e0,1.5064200429154144,1.61671793e-16,1.07321854e-16
1.09375,1.44502204102729800519e0,1.4450220410272983,2.48885725e-16,1.72236629e-16
1.125,1.38813344498803447314e0,1.3881334449880345,8.53889401e-18,6.15134952e-18
1.15625,1.33529598253985315629e0,1.335295982539853,2.23739117e-16,1.67557695e-16
1.1875,1.28610953908797356118e0,1.2861095390879738,2.02038120e-16,1.57092466e-16
1.21875,1.24022342702554907636e0,1.2402234270255492,1.42421373e-16,1.14835255e-16
1.25,1.19732915450711073927e0,1.1973291545071107,9.62379653e-18,8.03772003e-18
1.28125,1.15715440567005825404e0,1.1571544056700582,2.58962318e-17,2.23792363e-17
1.3125,1.11945800515565610844e0,1.1194580051556562,7.99401878e-17,7.14097246e-17
1.34375,1.08402568666499889366e0,1.084025686664999,2.06006065e-16,1.90037993e-16
1.375,1.05066652165039674365e0,1.0506665216503968,1.27167056e-17,1.21034651e-17
1.40625,1.01920989262871837122e0,1.0192098926287185,1.56654485e-16,1.53701888e-16
1.4375,9.89502917895627203858e-1,0.9895029178956272,3.84787599e-17,3.88869595e-17
1.46875,9.61408252027753359341e-1,0.9614082520277534,1.45393122e-17,1.51229326e-17
1.5,9.34802200544679309417e-1,0.9348022005446793,1.98021320e-17,2.11832321e-17
1.53125,9.09573098268238828049e-1,0.9095730982682388,1.63058251e-17,1.79268990e-17
1.5625,8.85619909876229801462e-1,0.88561990987623,1.58948737e-16,1.79477375e-16
1.59375,8.62851018371687652261e-1,0.8628510183716875,1.13017882e-16,1.30981919e-16
1.625,8.41183173040408483942e-1,0.8411831730404086,8.76878894e-17,1.04243513e-16
1.65625,8.20540573230163567717e-1,0.8205405732301636,3.79833529e-17,4.62906456e-17
1.6875,8.00854068174770438233e-1,0.8008540681747703,9.88715350e-17,1.23457617e-16
1.71875,7.82060456277186582169e-1,0.7820604562771866,1.57375125e-17,2.01231405e-17
1.75,7.64101869893828720620e-1,0.7641018698938287,5.37733826e-17,7.03746250e-17
1.78125,7.46925233834860951811e-1,0.746925233834861,2.80646940e-17,3.75736322e-17
1.8125,7.30481787597693803662e-1,0.7304817875976937,1.37803258e-16,1.88647083e-16
1.84375,7.14726662851641158315e-1,0.714726662851641,1.65779164e-16,2.31947641e-16
1.875,6.99618508945326302091e-1,0.6996185089453265,2.09481690e-16,2.99422739e-16
1.90625,6.85119160259084191824e-1,0.6851191602590843,6.70443913e-17,9.78580008e-17
1.9375,6.71193340107900226727e-1,0.6711933401079001,1.21808337e-16,1.81480252e-16
1.96875,6.57808396645262740073e-1,0.6578083966452629,1.76029473e-16,2.67599918e-16
2,6.44934066848226436472e-1,0.6449340668482265,8.06155790e-17,1.24998171e-16
2.03125,6.32542265198223118431e-1,0.6325422651982231,2.13865002e-17,3.38103892e-17
2.0625,6.20606894126486928310e-1,0.6206068941264868,8.72640275e-17,1.40610793e-16
2.09375,6.09103673680359229683e-1,0.6091036736803593,1.06867809e-16,1.75450934e-16
2.125,5.98009988197911016353e-1,0.5980099881979112,1.63421859e-16,2.73276137e-16
2.15625,5.87304748062132192079e-1,0.5873047480621322,1.62109418e-17,2.76022658e-17
2.1875,5.76968264849746414364e-1,0.5769682648497464,2.15441904e-17,3.73403387e-17
2.21875,5.66982138399645065842e-1,0.5669821383996451,2.17769384e-18,3.84085087e-18
2.25,5.57329154507110739271e-1,0.5573291545071106,1.14721182e-16,2.05840985e-16
2.28125,5.47993192106703108289e-1,0.547993192106703,5.51543401e-17,1.00647856e-16
2.3125,5.38959138942504181001e-1,0.5389591389425041,4.64389411e-17,8.61641221e-17
2.34375,5.30212814842392079162e-1,0.530212814842392,5.74092083e-17,1.08275784e-16
2.375,5.21740901815685999853e-1,0.521740901815686,1.96392948e-18,3.76418540e-18
2.40625,5.13530880283039358874e-1,0.5135308802830394,3.37349774e-17,6.56922080e-17
2.4375,5.05570970825683914633e-1,0.505570970825684,1.14937692e-16,2.27342349e-16
2.46875,4.97850080909600348929e-1,0.4978500809096003,3.68003356e-17,7.39185087e-17
2.5,4.90357756100234864973e-1,0.49035775610023485,1.10373965e-17,2.25088650e-17
2.53125,4.83084135336127207891e-1,0.48308413533612726,5.48700068e-17,1.13582713e-16
2.5625,4.76019909876229801462e-1,0.47601990987622966,1.38235763e-16,2.90399119e-16
2.59375,4.69156285576608836421e-1,0.4691562855766088,1.39472308e-17,2.97283256e-17
2.625,4.62484948188337478025e-1,0.46248494818833746,1.44657676e-17,3.12783533e-17
2.65625,4.55998031400330887048e-1,0.45599803140033096,7.38907084e-17,1.62041727e-16
2.6875,4.49688087379160012993e-1,0.44968808737916005,3.78123010e-17,8.40856186e-17
2.71875,4.43548059582971706136e-1,0.44354805958297167,4.06762412e-17,9.17065025e-17
2.75,4.37571257648930761436e-1,0.4375712576489308,2.77940233e-17,6.35188505e-17
2.78125,4.31751334173426664338e-1,0.4317513341734267,3.97170810e-17,9.19906387e-17
2.8125,4.26082263221950640761e-1,0.42608226322195064,4.13567755e-19,9.70628893e-19
2.84375,4.20558320421305048001e-1,0.42055832042130503,1.61015810e-17,3.82862025e-17
2.875,4.15174064500881857646e-1,0.41517406450088196,9.87061039e-17,2.37746315e-16
2.90625,4.09924320162336005852e-1,0.409924320162336,1.91687081e-17,4.67615781e-17
2.9375,4.04804162168254024854e-1,0.40480416216825404,1.98866207e-17,4.91265222e-17
2.96875,3.99808900550528550101e-1,0.3998089005505285,7.13441052e-17,1.78445515e-16
3,3.94934066848226436472e-1,0.39493406684822646,2.51044277e-17,6.35661237e-17
3.03125,3.90175401292897674644e-1,0.39017540129289774,6.42254907e-17,1.64606714e-16
3.0625,3.85528840866615486620e-1,0.38552884086661543,5.67813200e-17,1.47281640e-16
3.09375,3.80990508164654172877e-1,0.3809905081646542,1.17976972e-17,3.09658559e-17
3.125,3.76556701000679182443e-1,0.37655670100067923,4.56767529e-17,1.21301129e-16
3.15625,3.72223882697712952423e-1,0.372223882697713,5.19741480e-17,1.39631417e-16
3.1875,3.67988673013011720486e-1,0.36798867301301175,2.62180573e-17,7.12469138e-17
3.21875,3.63847839649397099169e-1,0.3638478396493971,1.28572732e-18,3.53369507e-18
3.25,3.59798290309579875074e-1,0.3597982903095799,7.26628591e-18,2.01954431e-17
3.28125,3.55837065253634990443e-1,0.355837065253635,1.93883130e-17,5.44864908e-17
3.3125,3.51961330323073939949e-1,0.3519613303230739,2.23124728e-17,6.33946713e-17
3.34375,3.48168370397947634717e-1,0.3481683703979476,1.06219429e-17,3.05080638e-17
3.375,3.44455583256129213149e-1,0.3444555832561292,3.01039314e-17,8.73956841e-17
3.40625,3.40820473806399116000e-1,0.34082047380639907,4.46959408e-17,1.31142182e-16
3.4375,3.37260648669207912003e-1,0.33726064866920796,5.10323497e-17,1.51314272e-16
3.46875,3.33773811081047232442e-1,0.3337738110810472,3.21306745e-17,9.62648161e-17
3.5,3.30357756100234864973e-1,0.3303577561002349,1.33875100e-17,4.05242795e-17
3.53125,3.27010366093633685562e-1,0.3270103660936337,2.30997930e-17,7.06393294e-17
3.5625,3.23729606485391015025e-1,0.32372960648539095,6.22835627e-17,1.92393780e-16
3.59375,3.20513521750218939484e-1,0.32051352175021897,2.64713981e-17,8.25905813e-17
3.625,3.17360231635049496166e-1,0.31736023163504956,6.49617526e-17,2.04694055e-16
3.65625,3.14267927594102513345e-1,0.31426792759410255,3.40609772e-17,1.08381970e-16
3.6875,3.11234869423508309369e-1,0.31123486942350836,5.52252095e-17,1.77439018e-16
3.71875,3.08259382082641411513e-1,0.3082593820826414,8.41764784e-18,2.73070288e-17
3.75,3.05339852690253075486e-1,0.30533985269025304,3.13872867e-17,1.02794596e-16
