x,y_expected,y_actual,error(abs),error(rate)
0.03125,-2.47390116255458837340e13,-24739011625545.883,9.21539251e-4,3.72504474e-17
0.0625,-1.93273528795881435162e11,-193273528795.88144,4.04738401e-6,2.09412227e-17
0.09375,-1.13118484112918680065e10,-11311848411.291868,2.03302129e-7,1.79724941e-17
0.125,-1.50994975966684610438e9,-1509949759.666846,6.74673586e-8,4.46818566e-17
0.15625,-3.16659612994563387987e8,-316659612.9945634,1.27585738e-8,4.02911304e-17
0.1875,-8.83740321572651817110e7,-88374032.15726519,4.59883971e-9,5.20383601e-17
0.21875,-3.00399159804432074949e7,-30039915.98044321,1.91480898e-9,6.37421551e-17
0.25,-1.17966336877436916061e7,-11796633.687743692,1.21412515e-10,1.02921323e-17
0.28125,-5.17244224605202290851e6,-5172442.246052023,1.14852424e-10,2.22046798e-17
0.3125,-2.47401070717450843290e6,-2474010.7071745084,6.61620081e-11,2.67428140e-17
0.34375,-1.26959551890324605557e6,-1269595.5189032461,9.38517304e-11,7.39225439e-17
0.375,-6.90499761179759121581e5,-690499.7611797592,4.55535519e-11,6.59718576e-17
0.40625,-3.94324427661069641802e5,-394324.42766106967,2.70274290e-11,6.85410973e-17
0.4375,-2.34743740986447207537e5,-234743.7409864472,8.28890134e-12,3.53104253e-17
0.46875,-1.44841920949430918519e5,-144841.92094943093,1.40047091e-11,9.66896119e-17
0.5,-9.22034579238030232862e4,-92203.45792380303,4.08378221e-12,4.42909876e-17
0.53125,-6.03269399666455965382e4,-60326.9399666456,4.55092135e-12,7.54376296e-17
0.5625,-4.04414748661988309015e4,-40441.47486619883,3.97100086e-12,9.81912967e-17
0.59375,-2.77048380752524680287e4,-27704.838075252468,8.69457037e-14,3.13828594e-18
0.625,-1.93523643464212032653e4,-19352.364346421204,3.97992816e-13,2.05655913e-17
0.65625,-1.37575237736914238440e4,-13757.523773691424,2.95544415e-13,2.14823845e-17
0.6875,-9.93727374398585142012e3,-9937.273743985852,5.59108442e-13,5.62637657e-17
0.71875,-7.28286582203506979012e3,-7282.86582203507,7.83107027e-14,1.07527318e-17
0.75,-5.40892650309537453106e3,-5408.926503095375,2.24444589e-13,4.14952189e-17
0.78125,-4.06653682142744687577e3,-4066.5368214274467,1.36662909e-13,3.36067063e-17
0.8125,-3.09192916740558506862e3,-3091.929167405585,2.19727921e-13,7.10649918e-17
0.84375,-2.37552032694292620686e3,-2375.520326942926,3.22971925e-15,1.35958393e-18
0.875,-1.84283121644881839429e3,-1842.8312164488184,1.00750202e-15,5.46714214e-19
0.90625,-1.44250576684524698151e3,-1442.505766845247,9.92002908e-14,6.87694241e-17
0.9375,-1.13865471900154693182e3,-1138.654719001547,5.03560502e-15,4.42241616e-18
0.96875,-9.05883082767088753501e2,-905.8830827670887,5.87916638e-14,6.48998363e-17
1,-7.26011479714984435325e2,-726.0114797149845,5.36398922e-14,7.38829808e-17
1.03125,-5.85883734039250732952e2,-585.8837340392508,1.06534734e-13,1.81835965e-16
1.0625,-4.75881435161600369306e2,-475.8814351616003,8.97349599e-14,1.88565792e-16
1.09375,-3.88905036730816573886e2,-388.9050367308166,4.48427075e-14,1.15305031e-16
1.125,-3.19666846104378369303e2,-319.66684610437835,1.84018223e-14,5.75656265e-17
1.15625,-2.64195075387986818089e2,-264.19507538798683,1.49037037e-14,5.64117393e-17
1.1875,-2.19482368062369410958e2,-219.4823680623694,7.85218723e-15,3.57759364e-17
1.21875,-1.83234296376060480574e2,-183.23429637606046,2.44052455e-14,1.33191471e-16
1.25,-1.53687743691606106521e2,-153.6877436916061,5.02805114e-15,3.27160190e-17
1.28125,-1.29478614057075994996e2,-129.478614057076,8.07520639e-15,6.23671056e-17
1.3125,-1.09544678508432895798e2,-109.5446785084329,6.83248539e-16,6.23716778e-18
1.34375,-9.30536680408018151407e1,-93.0536680408018,1.93718375e-14,2.08179192e-16
1.375,-7.93496571253767252428e1,-79.34965712537672,2.35464866e-15,2.96743395e-17
1.40625,-6.79128025591211469981e1,-67.91280255912116,1.40409378e-14,2.06749498e-16
1.4375,-5.83289071750869552398e1,-58.32890717508694,1.55660752e-14,2.66867252e-16
1.46875,-5.02662628794781897555e1,-50.2662628794782,8.28909440e-15,1.64903733e-16
1.5,-4.34579238030232862311e1,-43.45792380302329,5.26690538e-15,1.21195513e-16
1.53125,-3.76880565289012980132e1,-37.6880565289013,1.18927003e-15,3.15556210e-17
1.5625,-3.27813705897228349279e1,-32.781370589722826,8.90232770e-15,2.71566671e-16
1.59375,-2.85948900319092209939e1,-28.594890031909216,4.91674849e-15,1.71945004e-16
1.625,-2.50115144212032653470e1,-25.01151442120326,6.38489897e-15,2.55278383e-16
1.65625,-2.19349551514917752170e1,-21.934955151491774,1.00025943e-15,4.56011616e-17
1.6875,-1.92857343358103751719e1,-19.285734335810375,3.98619267e-16,2.06691257e-17
1.71875,-1.69980088237924132953e1,-16.99800882379241,2.55783996e-15,1.50478799e-16
1.75,-1.50170380747983993713e1,-15.017038074798398,1.34279221e-15,8.94179136e-17
1.78125,-1.32971567940004757707e1,-13.297156794000472,3.97959394e-15,2.99281569e-16
1.8125,-1.18001450734716260040e1,-11.800145073471624,2.00188277e-15,1.69648996e-16
1.84375,-1.04939129337968824321e1,-10.493912933796882,9.28425561e-16,8.84727715e-17
1.875,-9.35143457950495224263e0,-9.351434579504952,4.15336205e-16,4.44141700e-17
1.90625,-8.34988179390913310185e0,-8.349881793909132,1.00242354e-15,1.20052423e-16
1.9375,-7.46991676286380424419e0,-7.469916762863804,5.61084777e-16,7.51125876e-17
1.96875,-6.69511301800800974242e0,-6.695113018008009,3.44543290e-16,5.14619080e-17
2,-6.01147971498443532465e0,-6.011479714984436,3.49187054e-16,5.80867059e-17
2.03125,-5.40706955127393653996e0,-5.407069551273935,1.69123371e-15,3.12781941e-16
2.0625,-4.87165461381368774192e0,-4.871654613813687,3.79651543e-16,7.79307182e-17
2.09375,-4.39645758013713152523e0,-4.396457580137131,4.64848062e-16,1.05732412e-16
2.125,-3.97392816993221253308e0,-3.973928169932212,3.26514600e-16,8.21641926e-17
2.15625,-3.59755670308258918745e0,-3.597556703082589,1.73878732e-16,4.83324506e-17
2.1875,-3.26171817783379527250e0,-3.2617181778337954,8.98769497e-17,2.75550936e-17
2.21875,-2.96154152534693660711e0,-2.961541525346936,4.52600907e-16,1.52826122e-16
2.25,-2.69279969160610652070e0,-2.6927996916061065,2.83983453e-17,1.05460296e-17
2.28125,-2.45181699650833397387e0,-2.4518169965083336,3.50172699e-16,1.42821711e-16
2.3125,-2.23539086358967651021e0,-2.235390863589677,3.58420839e-16,1.60339225e-16
2.34375,-2.04072553400041311391e0,-2.040725534000413,2.14297741e-16,1.05010565e-16
2.375,-1.86537579998577957914e0,-1.8653757999857794,1.75481728e-16,9.40731236e-17
2.40625,-1.70719913591518434181e0,-1.7071991359151841,2.12383781e-16,1.24404808e-16
2.4375,-1.56431488437385073335e0,-1.5643148843738506,1.55137954e-16,9.91730981e-17
2.46875,-1.43506938331252441578e0,-1.4350693833125243,9.98305597e-17,6.95649708e-17
2.5,-1.31800610755003520228e0,-1.3180061075500349,3.13450182e-16,2.37821494e-16
2.53125,-1.21184005186630234887e0,-1.211840051866302,4.00593893e-16,3.30566639e-16
2.5625,-1.11543570977403492786e0,-1.1154357097740348,9.41781276e-17,8.44316950e-17
2.59375,-1.02778810684443121783e0,-1.0277881068444312,8.42098807e-18,8.19331146e-18
2.625,-9.48006434233629076574e-1,-0.9480064342336294,3.25967107e-16,3.43844825e-16
2.65625,-8.75299900080161119299e-1,-0.8752999000801609,2.21767729e-16,2.53361996e-16
2.6875,-8.08965476364052324787e-1,-0.8089654763640524,3.56932245e-17,4.41220614e-17
2.71875,-7.48377268781786047287e-1,-0.748377268781786,3.80873323e-17,5.08932245e-17
2.75,-6.92977278944388105355e-1,-0.692977278944388,1.18785021e-16,1.71412577e-16
2.78125,-6.42267363172602516190e-1,-0.6422673631726026,6.27233487e-17,9.76592495e-17
2.8125,-5.95802221508049063281e-1,-0.5958022215080493,2.26763483e-16,3.80601943e-16
2.84375,-5.53183275236727687002e-1,-0.5531832752367277,3.58319954e-17,6.47741842e-17
2.875,-5.14053312015240308469e-1,-0.5140533120152403,1.49711346e-17,2.91237003e-17
2.90625,-4.78091795246101415595e-1,-0.47809179524610135,6.80010038e-17,1.42234199e-16
2.9375,-4.45010749199110933577e-1,-0.4450107491991109,5.58943908e-17,1.25602339e-16
2.96875,-4.14551143961401571965e-1,-0.4145511439614016,8.31995639e-18,2.00697948e-17
3,-3.86479714984435324654e-1,-0.38647971498443534,1.61201465e-17,4.17102009e-17
3.03125,-3.60586161085001875573e-1,-0.36058616108500186,2.05302680e-17,5.69358179e-17
3.0625,-3.36680672501369019947e-1,-0.336680672501369,3.92159128e-18,1.16478064e-17
3.09375,-3.14591747215428375495e-1,-0.3145917472154284,9.99734414e-19,3.17787871e-18
3.125,-2.94164259402629083358e-1,-0.2941642594026291,3.12652376e-18,1.06284964e-17
3.15625,-2.75257748710720245146e-1,-0.27525774871072023,1.59447639e-17,5.79266669e-17
3.1875,-2.57744903219112129055e-1,-0.25774490321911203,9.75548743e-17,3.78493903e-16
3.21875,-2.41510212496581655625e-1,-0.24151021249658164,1.68170555e-17,6.96328958e-17
3.25,-2.26448770243245920938e-1,-0.22644877024324586,5.93718124e-17,2.62186508e-16
3.28125,-2.12465208646685015770e-1,-0.212465208646685,1.59321399e-17,7.49870531e-17
3.3125,-1.99472748863862221910e-1,-0.1994727488638622,1.26424014e-17,6.33790903e-17
3.34375,-1.87392354012554677699e-1,-0.18739235401255466,1.49649863e-17,7.98591082e-17
3.375,-1.76151972762845081597e-1,-0.17615197276284503,5.44537536e-17,3.09129400e-16
3.40625,-1.65685863098579436237e-1,-0.16568586309857944,2.70857913e-18,1.63476780e-17
3.4375,-1.55933987102651171113e-1,-0.15593398710265116,9.64128143e-18,6.18292498e-17
3.46875,-1.46841468735843045046e-1,-0.14684146873584303,1.68759407e-17,1.14926259e-16
3.5,-1.38358107550035202281e-1,-0.1383581075500352,1.02687021e-17,7.42182896e-17
3.53125,-1.30437942122758990655e-1,-0.13043794212275897,1.98346975e-17,1.52062331e-16
3.5625,-1.23038857738350076130e-1,-0.12303885773835008,8.68167634e-19,7.05604432e-18
3.59375,-1.16122233485897579152e-1,-0.11612223348589754,4.33537204e-17,3.73345561e-16
3.625,-1.09652624508291425892e-1,-0.1096526245082914,2.67173341e-17,2.43654306e-16
3.65625,-1.03597475630667420224e-1,-0.10359747563066743,9.14502665e-18,8.82746089e-17
3.6875,-9.79268630296663714532e-2,-0.09792686302966637,1.98863189e-18,2.03073174e-17
3.71875,-9.26132609851066470092e-2,-0.09261326098510661,3.68078505e-17,3.97436070e-16
3.75,-8.76313310897713423575e-2,-0.08763133108977134,6.35048858e-18,7.24682428e-17
3.78125,-8.29577315869486687224e-2,-0.08295773158694869,2.21493203e-17,2.66995251e-16
3.8125,-7.85709447642524800287e-2,-0.07857094476425247,9.49068223e-18,1.20791245e-16
3.84375,-7.44511205605170693966e-2,-0.07445112056051706,1.04415942e-17,1.40247644e-16
3.875,-7.05799347440441795120e-2,-0.07057993474404417,9.06493703e-18,1.28435044e-16
3.90625,-6.69404601985107691578e-2,-0.06694046019851076,1.24736149e-17,1.86338948e-16
3.9375,-6.35170500103166731110e-2,-0.06351705001031667,3.47167070e-18,5.46573038e-17
3.96875,-6.02952311905784192259e-2,-0.06029523119057842,3.80885841e-19,6.31701435e-18
4,-5.72616079885505509917e-2,-0.05726160798855055,2.01391779e-18,3.51704721e-17
4.03125,-5.44037738628893329587e-2,-0.05440377386288933,1.03388632e-18,1.90039449e-17
4.0625,-5.17102312745331163190e-2,-0.051710231274533114,2.46461535e-18,4.76620445e-17
4.09375,-4.91703185515158028331e-2,-0.049170318551515796,6.94239016e-18,1.41190669e-16
4.125,-4.67741431530290833577e-2,-0.04677414315302907,1.06406882e-17,2.27490821e-16
4.15625,-4.45125207286212525244e-2,-0.04451252072862125,5.98917646e-18,1.34550377e-16
4.1875,-4.23769194295434589302e-2,-0.04237691942954347,1.03119513e-17,2.43338861e-16
4.21875,-4.03594089837864161624e-2,-0.04035940898378641,3.32349324e-18,8.23474210e-17
4.25,-3.84526140950456375754e-2,-0.03845261409504564,3.46516966e-18,9.01153211e-17
4.28125,-3.66496717693738852898e-2,-0.03664967176937388,6.46296702e-18,1.76344472e-16
4.3125,-3.49441922122089867715e-2,-0.03494419221220898,8.29515841e-18,2.37383035e-16
4.34375,-3.33302229733172723683e-2,-0.03333022297331727,5.68022203e-18,1.70422563e-16
4.375,-3.18022160484206843538e-2,-0.031802216048420685,9.81016986e-19,3.08474411e-17
4.40625,-3.03549976742789784238e-2,-0.030354997674278978,4.03339694e-19,1.32874230e-17
4.4375,-2.89837405791306457375e-2,-0.02898374057913064,5.56822535e-18,1.92115484e-16
4.46875,-2.76839384729695979033e-2,-0.0276839384729696,1.29492318e-18,4.67752514e-17
4.5,-2.64513825824257392661e-2,-0.02645138258242573,7.64503981e-18,2.89022314e-16
4.53125,-2.52821400532711969823e-2,-0.025282140053271195,2.41372737e-18,9.54716400e-17
4.5625,-2.41725340600073163286e-2,-0.024172534060007318,1.22374890e-18,5.06255942e-17
4.59375,-2.31191254767932287288e-2,-0.023119125476793227,1.51477793e-18,6.55205550e-17
4.625,-2.21186959773259810429e-2,-0.022118695977325985,3.70439078e-18,1.67477811e-16
4.65625,-2.11682324433269794531e-2,-0.021168232443326974,4.99629358e-18,2.36027906e-16
4.6875,-2.02649125721651625072e-2,-0.02026491257216516,3.99634885e-18,1.97205334e-16
4.71875,-1.94060915839743500433e-2,-0.01940609158397435,1.68535316e-18,8.68466045e-17
4.75,-1.85892899375079678719e-2,-0.01858928993750797,1.11417222e-18,5.99362443e-17
4.78125,-1.78121819720145536703e-2,-0.017812181972014555,1.82742704e-18,1.02594227e-16
4.8125,-1.70725853996975449798e-2,-0.01707258539969754,4.79259134e-18,2.80718546e-16
4.84375,-1.63684515799191448324e-2,-0.016368451579919143,1.73610716e-18,1.06064227e-16
4.875,-1.56978565122887630229e-2,-0.015697856512288763,8.60332856e-20,5.48057536e-18
4.90625,-1.50589924912026552378e-2,-0.015058992491202653,1.82183051e-18,1.20979575e-16
4.9375,-1.44501603693275467793e-2,-0.014450160369327544,2.44965006e-18,1.69524075e-16
4.96875,-1.38697623819961621206e-2,-0.013869762381996161,9.65898978e-19,6.96406291e-17
5,-1.33162954885505509917e-2,-0.01331629548855055,1.45552916e-18,1.09304361e-16
5.03125,-1.27883451903692588724e-2,-0.012788345190369258,7.47090002e-19,5.84195993e-17
5.0625,-1.22845797886820642535e-2,-0.012284579788682063,1.55530903e-18,1.26606612e-16
5.09375,-1.18037450483429367183e-2,-0.011803745048342936,2.57698304e-19,2.18319104e-17
5.125,-1.13446592365265933423e-2,-0.011344659236526592,1.63376579e-18,1.44011888e-16
5.15625,-1.09062085078622164962e-2,-0.010906208507862216,1.04286575e-19,9.56212922e-18
5.1875,-1.04873426098426530728e-2,-0.010487342609842652,8.09383194e-19,7.71771481e-17
5.21875,-1.00870708844695608098e-2,-0.01008707088446956,6.53970740e-19,6.48325710e-17
5.25,-9.70445854403326687447e-3,-0.009704458544033269,2.08851119e-18,2.15211511e-16
