x,y_expected,y_actual,error(abs),error(rate)
0.03125,-6.55382127364027446640e4,-65538.21273640274,4.54401744e-12,6.93338627e-17
0.0625,-8.19404230555036272024e3,-8194.042305550363,6.60221203e-13,8.05733212e-17
0.09375,-2.42914922978981349866e3,-2429.1492297898135,9.33036328e-15,3.84100045e-18
0.125,-1.02575333811813568260e3,-1025.7533381181356,6.63541803e-14,6.46882422e-17
0.15625,-5.25918388794382199270e2,-525.9183887943822,3.19085097e-14,6.06719794e-17
0.1875,-3.04926817492904140160e2,-304.92681749290415,9.11611627e-15,2.98960791e-17
0.21875,-1.92485998576510455709e2,-192.48599857651044,1.59478632e-14,8.28520687e-17
0.25,-1.29327739937536920333e2,-129.32773993753693,1.24238736e-14,9.60650333e-17
0.28125,-9.11432190943844141121e1,-91.1432190943844,7.83628690e-15,8.59777280e-17
0.3125,-6.67049824798345482890e1,-66.70498247983456,7.13101485e-15,1.06903781e-16
0.34375,-5.03378693738519721880e1,-50.33786937385197,7.21482687e-16,1.43328015e-17
0.375,-3.89621184970341440176e1,-38.96211849703414,3.69894648e-15,9.49369957e-17
0.40625,-3.08076137522344177008e1,-30.807613752234417,8.07924654e-16,2.62248372e-17
0.4375,-2.48075139273805962531e1,-24.807513927380597,1.09856076e-15,4.42833879e-17
0.46875,-2.02926595285965050588e1,-20.292659528596506,6.21449165e-16,3.06243331e-17
0.5,-1.68287966442343199956e1,-16.82879664423432,2.38535532e-16,1.41742477e-17
0.53125,-1.41257080001570979520e1,-14.125708000157097,1.01897261e-15,7.21360378e-17
0.5625,-1.19843993947227405246e1,-11.98439939472274,8.95562966e-16,7.47273966e-17
0.59375,-1.02653101534196226157e1,-10.265310153419623,5.46878825e-16,5.32744570e-17
0.625,-8.86858138215968007103e0,-8.86858138215968,5.43983453e-16,6.13382715e-17
0.65625,-7.72147104429418704163e0,-7.721471044294187,1.38786516e-16,1.79741030e-17
0.6875,-6.77013048336901198086e0,-6.770130483369012,3.72162381e-16,5.49712272e-17
0.71875,-5.97411284253431431543e0,-5.974112842534314,1.32646477e-16,2.22035439e-17
0.75,-5.30263321633763963143e0,-5.3026332163376395,1.21303187e-16,2.28760281e-17
0.78125,-4.73197606339751008488e0,-4.73197606339751,2.16395253e-16,4.57304200e-17
0.8125,-4.24366857744289227931e0,-4.243668577442892,1.14611970e-16,2.70077570e-17
0.84375,-3.82317449310012365886e0,-3.8231744931001233,4.08718898e-16,1.06905635e-16
0.875,-3.45894723366697303387e0,-3.458947233666973,6.39857242e-17,1.84986124e-17
0.90625,-3.14173486730872053369e0,-3.1417348673087204,1.08971105e-16,3.46850100e-17
0.9375,-2.86406394195518801785e0,-2.864063941955188,1.42585759e-16,4.97844188e-17
0.96875,-2.61985200704499908396e0,-2.619852007044999,1.42216033e-17,5.42839950e-18
1,-2.40411380631918857080e0,-2.4041138063191885,9.75178202e-17,4.05628968e-17
1.03125,-2.21273640274466397387e0,-2.2127364027446643,3.47443597e-16,1.57019877e-16
1.0625,-2.04230555036272024073e0,-2.04230555036272,1.39452277e-16,6.82817893e-17
1.09375,-1.88997053055423940413e0,-1.8899705305542387,7.11743055e-16,3.76589499e-16
1.125,-1.75333811813568259567e0,-1.7533381181356826,3.71565483e-17,2.11918898e-17
1.15625,-1.63038879438219927013e0,-1.6303887943821993,3.21626525e-17,1.97269833e-17
1.1875,-1.51941008549673275248e0,-1.5194100854967325,2.42652634e-16,1.59701871e-16
1.21875,-1.41894318292444987844e0,-1.41894318292445,2.18667199e-16,1.54105676e-16
1.25,-1.32773993753692033334e0,-1.3277399375369203,1.06242267e-17,8.00173770e-18
1.28125,-1.24472801070814525065e0,-1.2447280107081455,2.87377930e-16,2.30876085e-16
1.3125,-1.16898247983454828897e0,-1.1689824798345483,6.38692956e-18,5.46366577e-18
1.34375,-1.09970258196617203776e0,-1.0997025819661719,1.60690018e-16,1.46121343e-16
1.375,-1.03619257110821809167e0,-1.0361925711082183,1.82722172e-16,1.76339975e-16
1.40625,-9.77845886963593850080e-1,-0.9778458869635938,9.22679186e-17,9.43583440e-17
1.4375,-9.24132003182345524234e-1,-0.9241320031823455,7.25141366e-17,7.84672929e-17
1.46875,-8.74585454522430984775e-1,-0.874585454522431,1.30391816e-17,1.49089852e-17
1.5,-8.28796644234319995596e-1,-0.82879664423432,1.64909267e-17,1.98974342e-17
1.53125,-7.86404112512074544666e-1,-0.7864041125120744,1.17777934e-16,1.49767699e-16
1.5625,-7.47088009263206916941e-1,-0.747088009263207,3.66284102e-17,4.90282400e-17
1.59375,-7.10564563683509479658e-1,-0.7105645636835094,8.15407513e-17,1.14754880e-16
1.625,-6.76581382159680071035e-1,-0.6765813821596802,1.51408591e-16,2.23784744e-16
1.65625,-6.44913437124334973815e-1,-0.6449134371243349,6.42808398e-17,9.96735935e-17
1.6875,-6.15359634383286962078e-1,-0.615359634383287,3.98461879e-17,6.47526840e-17
1.71875,-5.87739866451467270145e-1,-0.5877398664514673,1.79833510e-17,3.05974667e-17
1.75,-5.61892475596898890692e-1,-0.5618924755968988,8.01838154e-17,1.42703131e-16
1.78125,-5.37672063397510084875e-1,-0.53767206339751,1.37617380e-16,2.55950400e-16
1.8125,-5.14947594284039297971e-1,-0.5149475942840394,5.81118488e-17,1.12850025e-16
1.84375,-4.93600749260261849180e-1,-0.4936007492602618,3.17715863e-17,6.43669733e-17
1.875,-4.73524493142191692761e-1,-0.47352449314219164,5.46430625e-17,1.15396486e-16
1.90625,-4.54621824543539509456e-1,-0.4546218245435395,1.05582489e-17,2.32242456e-17
1.9375,-4.36804682695928758592e-1,-0.4368046826959288,5.56589539e-17,1.27422979e-16
1.96875,-4.19992989220823997527e-1,-0.41999298922082395,4.40603539e-17,1.04907356e-16
2,-4.04113806319188570799e-1,-0.40411380631918864,6.90156335e-17,1.70782667e-16
2.03125,-3.89100595637782486828e-1,-0.38910059563778254,5.57184952e-17,1.43198175e-16
2.0625,-3.74892564407092314818e-1,-0.3748925644070923,2.68029433e-17,7.14949985e-17
2.09375,-3.61434087405551357485e-1,-0.3614340874055513,8.32545397e-17,2.30345013e-16
2.125,-3.48674194953240894709e-1,-0.3486741949532409,2.87803800e-17,8.25423288e-17
2.15625,-3.36566118528844088796e-1,-0.336566118528844,9.49673415e-17,2.82165483e-16
2.1875,-3.25066886779718610474e-1,-0.3250668867797185,9.91604757e-17,3.05046376e-16
2.21875,-3.14136965692197143226e-1,-0.3141369656921972,3.54642106e-17,1.12894102e-16
2.25,-3.03739937536920333338e-1,-0.3037399375369203,3.19405088e-17,1.05157422e-16
2.28125,-2.93842213926322584123e-1,-0.29384221392632254,4.66804640e-17,1.58862348e-16
2.3125,-2.84412778938316780493e-1,-0.28441277893831685,6.53741656e-17,2.29856640e-16
2.34375,-2.75422958788338639443e-1,-0.2754229587883386,2.73304591e-17,9.92308673e-17
2.375,-2.66846214985002464319e-1,-0.2668462149850025,3.01603455e-17,1.13025195e-16
2.40625,-2.58657958294183699189e-1,-0.2586579582941837,6.33247390e-19,2.44820377e-18
2.4375,-2.50835381171989643573e-1,-0.25083538117198956,8.59368214e-17,3.42602471e-16
2.46875,-2.43357306616860928044e-1,-0.24335730661686092,9.13046896e-18,3.75187788e-17
2.5,-2.36204051641727403004e-1,-0.23620405164172736,3.91065809e-17,1.65562701e-16
2.53125,-2.29357303784418550990e-1,-0.22935730378441851,3.62541732e-17,1.58068536e-16
2.5625,-2.22800009263206916941e-1,-0.22280000926320692,4.84228095e-18,2.17337556e-17
2.59375,-2.16516271548508612722e-1,-0.21651627154850867,5.25792887e-17,2.42842205e-16
2.625,-2.10491259264823448368e-1,-0.21049125926482345,6.46561491e-18,3.07167857e-17
2.65625,-2.04711122461895510365e-1,-0.20471112246189552,6.83456143e-18,3.33863707e-17
2.6875,-1.99162916403304235868e-1,-0.19916291640330425,1.06367690e-17,5.34073770e-17
2.71875,-1.93834532116380868943e-1,-0.19383453211638088,1.20407164e-17,6.21185310e-17
2.75,-1.88714633031301223053e-1,-0.1887146330313012,1.86845808e-17,9.90097086e-17
2.78125,-1.83792597110987376134e-1,-0.1837925971109874,1.18091806e-17,6.42527546e-17
2.8125,-1.79058463938391669942e-1,-0.1790584639383917,2.87800925e-17,1.60730143e-16
2.84375,-1.74502886284982000705e-1,-0.17450288628498198,2.23003453e-17,1.27793561e-16
2.875,-1.70117085734784285353e-1,-0.17011708573478426,2.29235795e-17,1.34751777e-16
2.90625,-1.65892811983016822535e-1,-0.1658928119830168,1.45595439e-17,8.77647666e-17
2.9375,-1.61822305467906872788e-1,-0.16182230546790685,2.10152297e-17,1.29866088e-16
2.96875,-1.57898263029347995016e-1,-0.15789826302934798,1.56019172e-17,9.88099358e-17
3,-1.54113806319188570799e-1,-0.15411380631918858,1.35044823e-17,8.76266869e-17
3.03125,-1.50462452715615896022e-1,-0.15046245271561587,2.73740929e-17,1.81933050e-16
3.0625,-1.46938088518732128937e-1,-0.1469380885187321,2.16352177e-17,1.47240364e-16
3.09375,-1.43534944226370407700e-1,-0.14353494422637036,4.31608866e-17,3.00699504e-16
3.125,-1.40247571708787403970e-1,-0.1402475717087874,1.22818336e-18,8.75725226e-18
3.15625,-1.37070823118368272304e-1,-0.13707082311836827,4.36987941e-18,3.18804492e-17
3.1875,-1.33999831386132604643e-1,-0.1339998313861326,7.15616424e-18,5.34042780e-17
3.21875,-1.31029992170846863408e-1,-0.13102999217084688,1.28128207e-17,9.77854041e-17
3.25,-1.28156947139115120718e-1,-0.1281569471391151,1.91097420e-17,1.49112026e-16
3.28125,-1.25376568466098480806e-1,-0.12537656846609851,3.38805336e-17,2.70230187e-16
3.3125,-1.22684944456647382826e-1,-0.12268494445664739,7.84955295e-18,6.39813873e-17
3.34375,-1.20078366195746046851e-1,-0.12007836619574602,2.44127601e-17,2.03306897e-16
3.375,-1.17553315145375696569e-1,-0.11755331514537568,2.12920738e-17,1.81126953e-16
