x,y_expected,y_actual,error(abs),error(rate)
7.46875,-2.68059129148791123995e-3,-0.0026805912914879106,6.45068629e-19,2.40644156e-16
7.5,-2.54319173969439536650e-3,-0.0025431917396943953,1.98968854e-20,7.82358840e-18
7.53125,-2.41337968120811577719e-3,-0.002413379681208115,9.02335469e-19,3.73888732e-16
7.5625,-2.29070634872651029018e-3,-0.00229070634872651,3.89491070e-19,1.70030991e-16
7.59375,-2.17475126026513686640e-3,-0.002174751260265137,2.07630948e-19,9.54734233e-17
7.625,-2.06512032763540024417e-3,-0.0020651203276353994,8.14502650e-19,3.94409294e-16
7.65625,-1.96144409861264607474e-3,-0.0019614440986126455,5.60097484e-19,2.85553631e-16
7.6875,-1.86337612284174551515e-3,-0.0018633761228417454,1.37573712e-19,7.38303504e-17
7.71875,-1.77059143230540306560e-3,-0.0017705914323054035,3.93662180e-19,2.22333720e-16
7.75,-1.68278512789482168294e-3,-0.0016827851278948217,1.33290300e-20,7.92081521e-18
7.78125,-1.59967106427850137655e-3,-0.0015996710642785018,4.07773239e-19,2.54910680e-16
7.8125,-1.52098062586779419753e-3,-0.0015209806258677941,7.35046106e-20,4.83271183e-17
7.84375,-1.44646158723191253071e-3,-0.0014464615872319126,1.02510558e-19,7.08698796e-17
7.875,-1.37587705182451154345e-3,-0.001375877051824511,5.38624464e-19,3.91477177e-16
7.90625,-1.30900446335249991000e-3,-0.0013090044633525,1.86009895e-20,1.42100275e-17
7.9375,-1.24563468454880490603e-3,-0.0012456346845488052,3.42454130e-19,2.74923406e-16
7.96875,-1.18557113850755820624e-3,-0.001185571138507558,2.88608384e-19,2.43434050e-16
8,-1.12862900810543419811e-3,-0.001128629008105434,2.05433581e-19,1.82020468e-16
8.03125,-1.07463448936927246019e-3,-0.0010746344893692724,4.88950461e-20,4.54992340e-17
8.0625,-1.02342409496003386307e-3,-0.001023424094960034,1.05391574e-19,1.02979376e-16
8.09375,-9.74844004228753936354e-4,-0.000974844004228754,1.35437011e-20,1.38931983e-17
8.125,-9.28749456563459277704e-4,-0.0009287494565634597,3.76374005e-19,4.05248156e-16
8.15625,-8.85004184988824268004e-4,-0.0008850041849888243,1.15645114e-20,1.30671827e-17
8.1875,-8.43479887204332580971e-4,-0.0008434798872043324,1.67778846e-19,1.98912682e-16
8.21875,-8.04055731453396012145e-4,-0.000804055731453396,2.13386525e-20,2.65387730e-17
8.25,-7.66617894806668247197e-4,-0.0007666178948066681,1.04949148e-19,1.36898901e-16
8.28125,-7.31059131618952079584e-4,-0.0007310591316189519,1.81970983e-19,2.48914178e-16
8.3125,-6.97278370081806793704e-4,-0.0006972783700818067,5.37321083e-20,7.70597663e-17
8.34375,-6.65180334944291610606e-4,-0.0006651803349442917,1.17379574e-19,1.76462784e-16
8.375,-6.34675194613215553695e-4,-0.0006346751946132154,1.27533000e-19,2.00942152e-16
8.40625,-6.05678230972706520396e-4,-0.0006056782309727062,2.70912113e-19,4.47287189e-16
8.4375,-5.78109530381690858596e-4,-0.0005781095303816909,9.48536476e-21,1.64075565e-17
8.46875,-5.51893694417749298207e-4,-0.0005518936944177491,1.68888442e-19,3.06016255e-16
8.5,-5.26959569037483310413e-4,-0.0005269595690374833,3.17112736e-20,6.01778115e-17
8.53125,-5.03239990917628488365e-4,-0.0005032399909176287,2.22382971e-19,4.41902422e-16
8.5625,-4.80671549828276836085e-4,-0.0004806715498282769,4.50591482e-20,9.37420744e-17
8.59375,-4.59194365970258653109e-4,-0.00045919436597025866,1.04113082e-20,2.26729876e-17
8.625,-4.38751881283484041263e-4,-0.00043875188128348404,1.22850711e-21,2.80000420e-18
8.65625,-4.19290663802310937537e-4,-0.00041929066380231087,7.04071519e-20,1.67919675e-16
8.6875,-4.00760224198211320424e-4,-0.0004007602241982113,4.50253222e-21,1.12349778e-17
8.71875,-3.83112843709536562771e-4,-0.00038311284370953666,9.43124283e-20,2.46174019e-16
8.75,-3.66303412713392715529e-4,-0.00036630341271339266,5.97042519e-20,1.62991252e-16
8.78125,-3.50289279245854449613e-4,-0.00035028927924585446,1.07133881e-20,3.05844020e-17
8.8125,-3.35030106824274180963e-4,-0.0003350301068242742,1.33403801e-20,3.98184517e-17
8.84375,-3.20487740969558493012e-4,-0.00032048774096955844,5.41510329e-20,1.68964444e-16
8.875,-3.06626083867243451926e-4,-0.00030662608386724334,1.13786310e-19,3.71091423e-16
8.90625,-2.93410976644239834517e-4,-0.0002934109766442398,4.49725881e-20,1.53275070e-16
8.9375,-2.80810088773456292137e-4,-0.0002808100887734563,2.76600533e-21,9.85009243e-18
8.96875,-2.68792814151343771780e-4,-0.00026879281415134374,3.37575876e-20,1.25589621e-16
9,-2.57330173423923272814e-4,-0.0002573301734239233,1.14068539e-20,4.43276969e-17
9.03125,-2.46394722165232102710e-4,-0.0002463947221652321,1.13502632e-20,4.60653664e-17
9.0625,-2.35960464538508928909e-4,-0.0002359604645385089,2.13331044e-20,9.04096557e-17
9.09375,-2.26002772094980733385e-4,-0.0002260027720949807,4.16753864e-20,1.84402103e-16
9.125,-2.16498307387949759841e-4,-0.0002164983073879497,5.78876279e-20,2.67381434e-16
9.15625,-2.07424952101129955478e-4,-0.00020742495210112998,2.09912809e-20,1.01199401e-16
9.1875,-1.98761739409965073815e-4,-0.00019876173940996505,2.47158366e-20,1.24349066e-16
9.21875,-1.90488790313080659817e-4,-0.00019048879031308063,3.27883557e-20,1.72127482e-16
9.25,-1.82587253688177719742e-4,-0.00018258725368817773,9.60984192e-21,5.26315048e-17
9.28125,-1.75039249842657747966e-4,-0.00017503924984265775,6.64327296e-21,3.79530475e-17
