x,y_expected,y_actual,error(abs),error(rate)
0.03125,7.35156857851303110858e30,7.351568578513031E+30,4.04778839e9,5.50602004e-22
0.0625,4.48704136872133249038e26,4.4870413687213325E+26,2.66511280e9,5.93957706e-18
0.09375,1.53703036304710308676e24,1.5370303630471031E+24,5.76329161e7,3.74962769e-17
0.125,2.73867271040132362668e22,2.7386727104013234E+22,1.92692689e6,7.03598821e-17
0.15625,1.20448099590439089780e21,1.2044809959043907E+21,2.04937237e5,1.70145679e-16
0.1875,9.38128883701357410178e19,9.381288837013574E+19,3.49418998e3,3.72463746e-17
0.21875,1.08394551484310927126e19,1.0839455148431094E+19,1.04741379e3,9.66297454e-17
0.25,1.67155316824342557371e18,1.6715531682434255E+18,3.77062761e1,2.25576289e-17
0.28125,3.21354866396675820409e17,3.213548663966758E+17,4.44088517e1,1.38192560e-16
0.3125,7.35156859235020160874e16,73515685923502020,8.74401198e-2,1.18940766e-18
0.34375,1.93589778485112423722e16,19358977848511240,2.37222626e0,1.22538818e-16
0.375,5.72588437205310545063e15,5725884372053105,4.50631331e-1,7.87007389e-17
0.40625,1.86712370517419898249e15,1867123705174199,1.75145339e-2,9.38048930e-18
0.4375,6.61587877354846477630e14,661587877354846.5,2.23701432e-2,3.38128070e-17
0.46875,2.51827083344186484163e14,251827083344186.5,1.58365421e-2,6.28865723e-17
0.5,1.02023530134651950413e14,102023530134651.95,2.71222848e-3,2.65843426e-17
0.53125,4.36611602736516366874e13,43661160273651.64,3.93763794e-3,9.01862872e-17
0.5625,1.96139565271465866969e13,19613956527146.586,7.59387585e-4,3.87166957e-17
0.59375,9.20089407396348919944e12,9200894073963.49,1.03493670e-3,1.12482188e-16
0.625,4.48704833283673700330e12,4487048332836.736,6.75176174e-4,1.50472231e-16
0.65625,2.26626613377538229900e12,2266266133775.3823,2.52190548e-5,1.11280200e-17
0.6875,1.18158233868533370789e12,1181582338685.3337,3.23462219e-5,2.73753431e-17
0.71875,6.34150711976901365083e11,634150711976.9014,2.10456735e-6,3.31871795e-18
0.75,3.49482711981856572413e11,349482711981.85657,5.03053697e-6,1.43942370e-17
0.78125,1.97344093856032954461e11,197344093856.03296,4.52304891e-6,2.29196062e-17
0.8125,1.13961695082974646310e11,113961695082.97466,8.84163888e-6,7.75843047e-17
0.84375,6.71885092650978132418e10,67188509265.09781,4.40390803e-6,6.55455536e-17
0.875,4.03810576326317889867e10,40381057632.63179,1.17444484e-6,2.90840534e-17
0.90625,2.47070652576226531225e10,24707065257.622654,8.38638930e-7,3.39432839e-17
0.9375,1.53708981927531280390e10,15370898192.753128,1.27639106e-8,8.30394586e-19
0.96875,9.71264588076562741817e9,9712645880.765627,5.10820269e-7,5.25933175e-17
1,6.22740219341097176419e9,6227402193.410971,1.07632664e-6,1.72837181e-16
1.03125,4.04778839153539430804e9,4047788391.5353947,3.60543481e-7,8.90717217e-17
1.0625,2.66511279675556470225e9,2665112796.7555637,9.66288458e-7,3.62569441e-16
1.09375,1.77613733479803470980e9,1776137334.7980347,4.18272807e-8,2.35495758e-17
1.125,1.19730356689107313608e9,1197303566.8910728,3.85991811e-7,3.22384249e-16
1.15625,8.15880972085929164337e8,815880972.085929,1.28197013e-7,1.57127102e-16
1.1875,5.61686414263811476694e8,561686414.2638113,1.26824835e-7,2.25792955e-16
1.21875,3.90458542167038571595e8,390458542.16703856,1.16808936e-8,2.99158357e-17
1.25,2.73940773706276127712e8,273940773.7062762,5.06477504e-8,1.84885768e-16
1.28125,1.93883933063459983380e8,193883933.06346,9.02859265e-9,4.65669976e-17
1.3125,1.38371705001676527598e8,138371705.00167653,2.04801742e-9,1.48008396e-17
1.34375,9.95412209231599862878e7,99541220.92315999,4.46548888e-10,4.48607004e-18
1.375,7.21523452819578564065e7,72152345.28195785,6.54635447e-9,9.07296145e-17
1.40625,5.26795513119790992782e7,52679551.311979085,1.40712007e-8,2.67109350e-16
1.4375,3.87293194896892336215e7,38729319.48968923,2.70260786e-9,6.97819609e-17
1.46875,2.86625494054307396653e7,28662549.405430734,5.50771197e-9,1.92157086e-16
1.5,2.13474519504127715174e7,21347451.950412758,1.38226776e-8,6.47509482e-16
1.53125,1.59963229435455723898e7,15996322.943545572,6.98957988e-11,4.36949161e-18
1.5625,1.20567613396665292019e7,12056761.33966653,1.28797417e-9,1.06825882e-16
1.59375,9.13855171051889526616e6,9138551.710518893,2.41170747e-9,2.63904780e-16
1.625,6.96411540453957048568e6,6964115.404539572,1.58933270e-9,2.28217455e-16
1.65625,5.33466908782575113979e6,5334669.087825748,3.00165840e-9,5.62670028e-16
1.6875,4.10693667517217854175e6,4106936.675172177,1.39835838e-9,3.40486959e-16
1.71875,3.17700723709008909968e6,3177007.2370900884,6.72610903e-10,2.11712109e-16
1.75,2.46906799181602458759e6,2469067.9918160243,2.91605520e-10,1.18103479e-16
1.78125,1.92748719122370403804e6,1927487.191223703,9.46073796e-10,4.90832728e-16
1.8125,1.51121489312345167370e6,1511214.8931234512,5.19016063e-10,3.43442925e-16
1.84375,1.18979829970366898066e6,1189798.2997036693,2.87982056e-10,2.42042753e-16
1.875,9.40529022964039140174e5,940529.0229640396,4.44447508e-10,4.72550551e-16
1.90625,7.46388862490330347688e5,746388.8624903304,9.41691999e-12,1.26166406e-17
1.9375,5.94562282114932748891e5,594562.2821149328,3.03314807e-11,5.10148081e-17
1.96875,4.75353408644772147870e5,475353.408644772,1.29564506e-10,2.72564588e-16
2,3.81393410971764192853e5,381393.4109717641,6.69921814e-11,1.75651124e-16
2.03125,3.07057458167077613205e5,307057.4581670776,1.10344741e-11,3.59361865e-17
2.0625,2.48033735014583732936e5,248033.73501458374,7.91292593e-12,3.19026197e-17
2.09375,2.01003343057207314554e5,201003.3430572073,1.70201954e-11,8.46761807e-17
2.125,1.63401462286085890592e5,163401.46228608582,6.89033970e-11,4.21681643e-16
2.15625,1.33238348244311734056e5,133238.34824431172,9.49918421e-12,7.12946710e-17
2.1875,1.08964592682406836246e5,108964.59268240683,6.11073869e-12,5.60800397e-17
2.21875,8.93692757554228836828e4,89369.27575542289,4.64090058e-12,5.19294863e-17
2.25,7.35026661557380802349e4,73502.66615573804,3.72181727e-11,5.06351329e-16
2.28125,6.06173198026920909461e4,60617.31980269209,3.69534161e-12,6.09618113e-17
2.3125,5.01230249739840646654e4,50123.02497398406,6.35927224e-12,1.26873273e-16
2.34375,4.15522097589805596200e4,41552.20975898056,3.87249024e-12,9.31957713e-17
2.375,3.45332855797719516135e4,34533.285579771946,5.83660300e-12,1.69013834e-16
2.40625,2.87700333136764555172e4,28770.033313676453,2.55450191e-12,8.87903702e-17
2.4375,2.40256072634355872006e4,24025.607263435588,6.10243976e-13,2.53997316e-17
2.46875,2.01100808119563071827e4,20110.0808119563,6.43330353e-12,3.19904410e-16
2.5,1.68707178770808198425e4,16870.71787708082,6.29228161e-13,3.72970591e-17
2.53125,1.41843493695864334236e4,14184.349369586433,7.65358946e-13,5.39579875e-17
2.5625,1.19513806307790336559e4,11951.380630779033,8.56713397e-13,7.16832158e-17
2.59375,1.00910666534022759709e4,10091.066653402275,1.14719891e-12,1.13684603e-16
2.625,8.53777587248535029734e3,8537.775872485352,1.71336027e-12,2.00679931e-16
2.65625,7.23802717434613460460e3,7238.027174346134,1.88773449e-13,2.60807875e-17
2.6875,6.14813349748923677176e3,6148.133497489238,1.15327888e-12,1.87581951e-16
2.71875,5.23232269884078546269e3,5232.322698840784,1.32089369e-12,2.52448819e-16
2.75,4.46123500396251803874e3,4461.235003962518,1.71594773e-14,3.84635135e-18
2.78125,3.81071842787812310035e3,3810.718427878121,2.08074765e-12,5.46025031e-16
2.8125,3.26086060635189389806e3,3260.8606063518932,6.59311204e-13,2.02189325e-16
2.84375,2.79520869500416189302e3,2795.208695004162,2.16382841e-13,7.74120521e-17
2.875,2.40013926829859413882e3,2400.139268298594,3.05211354e-13,1.27164018e-16
2.90625,2.06434816031774293577e3,2064.3481603177424,4.95385615e-13,2.39971931e-16
2.9375,1.77843645105441356281e3,1778.4364510544137,1.74624147e-13,9.81897028e-17
2.96875,1.53457371059329928320e3,1534.5737105933,6.09730603e-13,3.97328977e-16
3,1.32622347176419285341e3,1326.223471764192,8.26441881e-13,6.23154317e-16
3.03125,1.14791894235453886879e3,1147.918942354539,1.43949850e-13,1.25400710e-16
3.0625,9.95079370221719360535e2,995.0793702217194,2.62558739e-14,2.63857082e-17
3.09375,8.63859377388558523154e2,863.8593773885586,1.18387461e-13,1.37044829e-16
3.125,7.51025090007392146905e2,751.0250900073924,2.03439650e-13,2.70882628e-16
3.15625,6.53852093560124544248e2,653.8520935601244,9.96541173e-14,1.52410795e-16
3.1875,5.70041202000494542280e2,570.0412020004944,1.19816063e-13,2.10188427e-16
3.21875,4.97648796671140175425e2,497.64879667114025,7.09924902e-14,1.42655806e-16
3.25,4.35029105641214378434e2,435.0291056412144,3.59562211e-14,8.26524492e-17
3.28125,3.80786287944537327596e2,380.7862879445373,6.61452997e-15,1.73707147e-17
3.3125,3.33734584721073173452e2,333.734584721073,1.53588408e-13,4.60211242e-16
3.34375,2.92865119941140640455e2,292.8651199411407,3.60184817e-14,1.22986587e-16
3.375,2.57318192618077720825e2,257.31819261807766,6.08529963e-14,2.36489289e-16
3.40625,2.26360112396091375901e2,226.36011239609138,5.11405721e-15,2.25925723e-17
3.4375,1.99363800832855956016e2,199.36380083285596,1.86291070e-15,9.34427761e-18
3.46875,1.75792519302546458601e2,175.79251930254645,6.29261047e-15,3.57956670e-17
3.5,1.55186197385971842519e2,155.18619738597187,2.34509371e-14,1.51114838e-16
3.53125,1.37149927817500868786e2,137.14992781750087,1.86413993e-15,1.35919862e-17
3.5625,1.21344269471825935607e2,121.34426947182592,1.08958515e-14,8.97928803e-17
3.59375,1.07477061667582301771e2,107.47706166758229,1.10325659e-14,1.02650424e-16
3.625,9.52965037901266930152e1,95.29650379012668,1.47468865e-14,1.54747403e-16
3.65625,8.45852959486015202503e1,84.58529594860151,7.90006928e-15,9.33976667e-17
3.6875,7.51556707435699182297e1,75.15567074356991,4.39107269e-15,5.84263655e-17
3.71875,6.68451745749658865634e1,66.84517457496588,5.34324392e-15,7.99346244e-17
3.75,5.95130803554572199577e1,59.51308035545722,3.18756702e-16,5.35607803e-18
3.78125,5.30373328965513105009e1,53.03733289655132,9.04892826e-15,1.70614316e-16
3.8125,4.73119443239750246097e1,47.31194432397503,2.19520560e-15,4.63985497e-17
3.84375,4.22447702419837959793e1,42.244770241983794,2.15561418e-15,5.10267701e-17
3.875,3.77556084825664267634e1,37.75560848256643,3.22080063e-15,8.53065481e-17
3.90625,3.37745715370122544665e1,33.77457153701224,1.18940440e-14,3.52159730e-16
3.9375,3.02406914951616488680e1,30.24069149516164,7.41246915e-15,2.45115729e-16
3.96875,2.71007227754334641840e1,27.100722775433468,3.67536640e-15,1.35618759e-16
4,2.43081133330593879819e1,24.30811333305938,6.49296388e-15,2.67110976e-16
4.03125,2.18221195632184966828e1,21.822119563218493,3.68366825e-15,1.68804329e-16
4.0625,1.96070439170327176897e1,19.60704391703272,1.40393316e-15,7.16035100e-17
4.09375,1.76315774431214462210e1,17.63157744312145,4.47795712e-15,2.53973709e-16
4.125,1.58682321560890360469e1,15.868232156089034,2.01181362e-15,1.26782467e-16
4.15625,1.42928503991563348571e1,14.292850399156329,5.92386597e-15,4.14463582e-16
4.1875,1.28841802801885736404e1,12.884180280188573,2.20671331e-16,1.71273085e-17
4.21875,1.16235078759761657576e1,11.623507875976166,5.46063987e-16,4.69792762e-17
4.25,1.04943382665143579644e1,10.494338266514355,3.43482058e-15,3.27302255e-16
4.28125,9.48211861896204109939e0,9.48211861896204,5.42287092e-16,5.71904986e-17
4.3125,8.57399752311144217898e0,8.57399752311144,1.47948443e-15,1.72554800e-16
4.34375,7.75861561428253582110e0,7.758615614282537,8.33303567e-16,1.07403641e-16
4.375,7.02592322875342242543e0,7.025923228753423,5.85599086e-16,8.33483468e-17
4.40625,6.36702144057204086864e0,6.3670214405720404,4.21508100e-16,6.62017717e-17
4.4375,5.77402334315574152499e0,5.774023343155742,2.02637140e-16,3.50946173e-17
4.46875,5.23993287815507061563e0,5.23993287815507,5.87157190e-16,1.12054334e-16
4.5,4.75853888914188221885e0,4.758538889141882,6.07329781e-16,1.27629467e-16
4.53125,4.32432239846682106060e0,4.324322398466821,1.89126877e-16,4.37356098e-17
4.5625,3.93237538028382654092e0,3.9323753802838266,6.37891239e-17,1.62215246e-17
4.59375,3.57832953815250695579e0,3.578329538152507,1.38608922e-16,3.87356504e-17
4.625,3.25829379762792715841e0,3.2582937976279274,2.09997902e-16,6.44502659e-17
4.65625,2.96879939775974211819e0,2.9687993977597413,7.86211096e-16,2.64824594e-16
4.6875,2.70675161462309091266e0,2.7067516146230908,1.39013051e-16,5.13578899e-17
4.71875,2.46938727843220313386e0,2.469387278432203,2.85898405e-16,1.15777063e-16
4.75,2.25423735644961827101e0,2.254237356449617,1.06875599e-15,4.74109785e-16
4.78125,2.05909396935361928055e0,2.0590939693536185,7.33251386e-16,3.56103897e-16
4.8125,1.88198129113734121417e0,1.8819812911373408,4.08194966e-16,2.16896400e-16
4.84375,1.72112985383633123738e0,1.7211298538363313,8.74737475e-17,5.08234445e-17
4.875,1.57495383999572758566e0,1.5749538399957275,1.18628905e-16,7.53221474e-17
4.90625,1.44203099914122529924e0,1.4420309991412252,6.55145584e-17,4.54321429e-17
4.9375,1.32108487076108437903e0,1.321084870761084,3.27687108e-16,2.48043949e-16
4.96875,1.21096903642457574686e0,1.2109690364245753,4.28836843e-16,3.54127009e-16
5,1.11065315849884110693e0,1.1106531584988413,1.68374271e-16,1.51599327e-16
5.03125,1.01921059320405466398e0,1.0192105932040547,5.16190734e-17,5.06461312e-17
5.0625,9.35807392086240984644e-1,0.9358073920862409,1.21194528e-16,1.29507983e-16
5.09375,8.59692528920783737460e-1,0.8596925289207833,4.43149863e-16,5.15474834e-16
5.125,7.90189209045456116726e-1,0.7901892090454561,2.98704229e-17,3.78016083e-17
5.15625,7.26687135553727616797e-1,0.7266871355537274,1.79954279e-16,2.47636527e-16
5.1875,6.68635621996510894415e-1,0.6686356219965106,2.84838272e-16,4.25999248e-16
5.21875,6.15537454535963485170e-1,0.6155374545359635,5.00372999e-17,8.12904228e-17
5.25,5.66943418120894924575e-1,0.5669434181208948,1.53624679e-16,2.70970038e-16
5.28125,5.22447411427777754035e-1,0.522447411427778,1.98362165e-16,3.79678722e-16
5.3125,4.81682084222794137503e-1,0.48168208422279424,1.00356975e-16,2.08346912e-16
5.34375,4.44314938611838242563e-1,0.44431493861183813,1.14238608e-16,2.57111788e-16
5.375,4.10044842498152546023e-1,0.41004484249815254,6.31137463e-18,1.53919132e-17
5.40625,3.78598909583697988293e-1,0.378598909583698,2.95399320e-17,7.80243452e-17
5.4375,3.49729705536616555061e-1,0.3497297055366165,7.97573617e-17,2.28054296e-16
5.46875,3.23212744595420299497e-1,0.3232127445954204,7.64405319e-17,2.36502221e-16
5.5,2.98844244970930933665e-1,0.29884424497093093,5.79163171e-18,1.93801012e-17
5.53125,2.76439115009155988730e-1,0.27643911500915597,2.19345840e-17,7.93468897e-17
5.5625,2.55829145252847926510e-1,0.25582914525284783,9.27080072e-17,3.62382508e-16
5.59375,2.36861384339261259153e-1,0.23686138433926118,7.63013367e-17,3.22134977e-16
5.625,2.19396679142637150361e-1,0.21939667914263708,7.04321365e-17,3.21026448e-16
5.65625,2.03308361752370442906e-1,0.20330836175237044,6.18044496e-18,3.03993643e-17
5.6875,1.88481067806720125334e-1,0.18848106780672014,1.19359072e-17,6.33268231e-17
5.71875,1.74809672407954835196e-1,0.17480967240795475,8.26032412e-17,4.72532441e-16
5.75,1.62198331354777335183e-1,0.1621983313547773,4.31594765e-17,2.66090755e-16
5.78125,1.50559616765197112191e-1,0.1505596167651971,4.84501902e-18,3.21800701e-17
5.8125,1.39813737348256488749e-1,0.13981373734825647,1.60460133e-17,1.14767073e-16
5.84375,1.29887834634163200659e-1,0.12988783463416315,5.44286886e-17,4.19043776e-16
5.875,1.20715347405228852468e-1,0.12071534740522885,1.37114921e-18,1.13585326e-17
5.90625,1.12235437398414860582e-1,0.11223543739841482,3.82185699e-17,3.40521414e-16
5.9375,1.04392470086416366077e-1,0.1043924700864164,3.68309322e-17,3.52812153e-16
5.96875,9.71355449987678427767e-2,0.09713554499876786,2.15230671e-17,2.21577663e-16
6,9.04180706268411069292e-2,0.09041807062684107,3.86023369e-17,4.26931659e-16
6.03125,8.41973794751090693101e-2,0.08419737947510907,3.36075821e-18,3.99152352e-17
6.0625,7.84343792829614097642e-2,0.07843437928296143,2.08152878e-17,2.65384746e-16
6.09375,7.30932368531106492381e-2,0.07309323685311063,1.95576159e-17,2.67570801e-16
6.125,6.81410912898892392665e-2,0.06814109128988924,7.97222105e-19,1.16995794e-17
6.15625,6.35477937785147073649e-2,0.0635477937785147,5.01960540e-18,7.89894519e-17
6.1875,5.92856713291101577713e-2,0.059285671329110175,1.69607636e-17,2.86085377e-16
6.21875,5.53293121708171308086e-2,0.05532931217081714,5.95366881e-18,1.07604244e-16
6.25,5.16553707151805932568e-2,0.05165537071518059,5.83034246e-18,1.12870015e-16
6.28125,4.82423902171775600614e-2,0.048242390217177564,3.64351693e-18,7.55252157e-17
6.3125,4.50706414495072060851e-2,0.0450706414495072,9.16667180e-18,2.03384543e-16
6.34375,4.21219758734583962918e-2,0.04212197587345841,1.24759873e-17,2.96187134e-16
6.375,3.93796919399453406073e-2,0.03937969193994534,2.37683153e-18,6.03567832e-17
6.40625,3.68284132890385131017e-2,0.036828413289038506,7.35046172e-18,1.99586707e-16
6.4375,3.44539777371890906975e-2,0.0344539777371891,7.47635895e-18,2.16995524e-16
6.46875,3.22433360498367854900e-2,0.032243336049836785,5.72126402e-19,1.77440201e-17
6.5,3.01844595945234129878e-2,0.030184459594523413,4.40414729e-19,1.45907773e-17
6.53125,2.82662560571818448955e-2,0.028266256057181846,1.18864999e-18,4.20519076e-17
6.5625,2.64784924829766014464e-2,0.026478492482976602,1.01594562e-18,3.83687107e-17
6.59375,2.48117249738680057988e-2,0.024811724973868,5.38875755e-18,2.17185929e-16
6.625,2.32572344387846800575e-2,0.023257234438784673,6.63822253e-18,2.85426135e-16
6.65625,2.18069678496572309891e-2,0.02180696784965723,9.81659013e-19,4.50158417e-17
6.6875,2.04534845082473410910e-2,0.020453484508247344,3.36786802e-18,1.64659866e-16
6.71875,1.91899068752882833639e-2,0.019189906875288276,7.84656980e-18,4.08890457e-16
6.75,1.80098755554592375237e-2,0.018009875555459236,1.78286659e-18,9.89938319e-17
6.78125,1.69075080696148259409e-2,0.01690750806961483,3.49697951e-18,2.06829978e-16
6.8125,1.58773610799013446269e-2,0.015877361079901342,2.58222190e-18,1.62635458e-16
6.84375,1.49143957642862791280e-2,0.014914395764286274,5.54009492e-18,3.71459562e-16
6.875,1.40139460649424807668e-2,0.014013946064942478,2.94080338e-18,2.09848344e-16
6.90625,1.31716895601623340469e-2,0.013171689560162333,5.48110014e-19,4.16127340e-17
6.9375,1.23836207322985792716e-2,0.012383620732298577,1.89446738e-18,1.52981702e-16
6.96875,1.16460264248774754739e-2,0.011646026424877474,1.69784082e-18,1.45787134e-16
7,1.09554633007221210022e-2,0.01095546330072212,1.56705267e-18,1.43038466e-16
7.03125,1.03087371298522040607e-2,0.0103087371298522,3.77910709e-18,3.66592634e-16
7.0625,9.70288375126460970881e-3,0.00970288375126461,5.28750399e-19,5.44941496e-17
7.09375,9.13515156660281815334e-3,0.00913515156660282,1.40557679e-18,1.53864638e-16
7.125,8.60298543633170491313e-3,0.008602985436331704,1.01302159e-18,1.17752331e-16
7.15625,8.10401186047384165967e-3,0.00810401186047384,2.40252209e-18,2.96460831e-16
7.1875,7.63602533634666430614e-3,0.0076360253363466635,8.33742442e-19,1.09185395e-16
7.21875,7.19697579516853911489e-3,0.007196975795168537,1.77589425e-18,2.46755624e-16
7.25,6.78495702796726861951e-3,0.006784957027967266,2.64917314e-18,3.90448035e-16
7.28125,6.39819601900927671461e-3,0.006398196019009279,1.90321219e-18,2.97460750e-16
7.3125,6.03504311204576752365e-3,0.006035043112045767,4.10065179e-19,6.79473487e-17
7.34375,5.69396294111040944448e-3,0.005693962941110409,7.62456084e-19,1.33906050e-16
7.375,5.37352606346182201356e-3,0.005373526063461823,5.85883221e-19,1.09031428e-16
7.40625,5.07240123759770249691e-3,0.005072401237597703,1.19890855e-19,2.36359170e-17
7.4375,4.78934829412488112310e-3,0.004789348294124881,1.40884242e-19,2.94161614e-17
7.46875,4.52321155169523167443e-3,0.00452321155169523,1.30422573e-18,2.88340644e-16
