x,y_expected,y_actual,error(abs),error(rate)
0.03125,5.54153860399499839202e15,5541538603994998,3.92019250e-1,7.07419506e-17
0.0625,2.16466351749592497283e13,21646635174959.25,2.71660326e-4,1.25497715e-17
0.09375,8.44617988146731286270e11,844617988146.7313,3.69717564e-5,4.37733472e-17
0.125,8.45571706170616960437e10,84557170617.06169,4.75951554e-6,5.62875449e-17
0.15625,1.41863404152560246827e10,14186340415.256023,1.27570366e-6,8.99247882e-17
0.1875,3.29929029124541183710e9,3299290291.245412,3.57591057e-8,1.08384236e-17
0.21875,9.61272492371156790414e8,961272492.3711568,2.12998517e-8,2.21579748e-17
0.25,3.30302293709013447778e8,330302293.70901346,1.42889718e-8,4.32602864e-17
0.28125,1.28733819070017559274e8,128733819.07001755,1.28583241e-8,9.98830314e-17
0.3125,5.54159649196538646835e7,55415964.91965386,1.96872233e-9,3.55262664e-17
0.34375,2.58521665867767740217e7,25852166.586776774,3.54885761e-10,1.37275056e-17
0.375,1.28882474729220480571e7,12888247.472922048,4.56986127e-10,3.54575847e-17
0.40625,6.79367738961994809478e6,6793677.389619948,2.47665988e-10,3.64553648e-17
0.4375,3.75524735796418719646e6,3755247.3579641874,1.98365723e-10,5.28236104e-17
0.46875,2.16245870436440157006e6,2162458.7043644013,2.81727853e-10,1.30281264e-16
0.5,1.29044021818559806497e6,1290440.218185598,3.42831078e-11,2.65669864e-17
0.53125,7.94569538435706598788e5,794569.5384357065,7.92662192e-11,9.97599523e-17
0.5625,5.03008544458846303495e5,503008.54445884627,3.29224681e-11,6.54511110e-17
0.59375,3.26412094144028362847e5,326412.0941440284,1.58031067e-11,4.84145868e-17
0.625,2.16572445746587390491e5,216572.4457465874,4.83506268e-12,2.23253824e-17
0.65625,1.46604175364676287306e5,146604.17536467628,6.42771012e-12,4.38439772e-17
0.6875,1.01061822632465522212e5,101061.82263246553,3.89993924e-12,3.85896389e-17
0.71875,7.08312676751318799209e4,70831.26767513188,4.06767049e-13,5.74276110e-18
0.75,5.04021464996568545099e4,50402.146499656854,6.61767169e-13,1.31297418e-17
0.78125,3.63683114470944210317e4,36368.31144709442,8.85920584e-13,2.43596843e-17
0.8125,2.65811914725072823022e4,26581.191472507282,2.87455393e-13,1.08142403e-17
0.84375,1.96600071343996646335e4,19660.007134399664,4.23564614e-13,2.15444792e-17
0.875,1.47020309901066973992e4,14702.030990106698,1.73405869e-13,1.17946880e-17
0.90625,1.11076273419161745761e4,11107.627341916173,1.11243322e-12,1.00150391e-16
0.9375,8.47257550312733773899e3,8472.575503127337,1.17871102e-12,1.39120746e-16
0.96875,6.52062443619689112403e3,6520.624436196891,1.32855140e-14,2.03746038e-18
1,5.06054987523763947047e3,5060.549875237639,6.26640693e-13,1.23828578e-16
1.03125,3.95839201924998932133e3,3958.392019249988,1.16902978e-12,2.95329460e-16
1.0625,3.11924972833967417230e3,3119.2497283396724,1.77081280e-12,5.67704722e-16
1.09375,2.47518121768332545698e3,2475.1812176833255,2.82841138e-14,1.14270881e-17
1.125,1.97706169604369522526e3,1977.061696043695,1.60389624e-13,8.11252499e-17
1.15625,1.58903896228268607917e3,1589.0389622826856,4.90733664e-13,3.08824186e-16
1.1875,1.28471591938168628244e3,1284.715919381686,2.47244720e-13,1.92450888e-16
1.21875,1.04449445818451274664e3,1044.4944581845125,2.50846448e-13,2.40160631e-16
1.25,8.53709013447777678581e2,853.7090134477776,9.94495433e-14,1.16491148e-16
1.28125,7.01302672631886500861e2,701.3026726318865,2.05578581e-14,2.93138169e-17
1.3125,5.78879743464683489787e2,578.8797434646833,1.74462789e-13,3.01380020e-16
1.34375,4.80021987139763484456e2,480.02198713976344,4.52106741e-14,9.41845902e-17
1.375,3.99791166218153158183e2,399.7911662181531,7.81022177e-14,1.95357537e-16
1.40625,3.34364365612969643975e2,334.36436561296966,1.97684641e-14,5.91225206e-17
1.4375,2.80764695833267158857e2,280.76469583326707,8.96102879e-14,3.19165084e-16
1.46875,2.36661045233394475418e2,236.66104523339447,4.55101166e-16,1.92300835e-18
1.5,2.00218185598064969486e2,200.21818559806502,5.03172024e-14,2.51311849e-16
1.53125,1.69983855345437976237e2,169.98385534543797,2.75367244e-15,1.61996116e-17
1.5625,1.44803180155180888799e2,144.80318015518094,5.06379522e-14,3.49701934e-16
1.59375,1.23753434059669535483e2,123.75343405966953,5.34054295e-15,4.31547051e-17
1.625,1.06094028187390491375e2,106.0940281873905,1.50710221e-14,1.42053444e-16
1.65625,9.12279669170119058630e1,91.2279669170119,8.00028831e-15,8.76955673e-17
1.6875,7.86719887560133910857e1,78.67198875601335,4.24653162e-14,5.39776823e-16
1.71875,6.80333203785698160889e1,68.03332037856981,4.35171703e-15,6.39644958e-17
1.75,5.89914927981439474899e1,58.99149279814394,9.84177194e-15,1.66833750e-16
1.78125,5.12840519787412876520e1,51.28405197874128,6.02206661e-15,1.17425718e-16
1.8125,4.46952801075357196097e1,44.69528010753571,1.09295598e-14,2.44534989e-16
1.84375,3.90472552128139419538e1,39.04725521281394,4.98948406e-15,1.27780661e-16
1.875,3.41927351521898628822e1,34.192735152189854,8.50709380e-15,2.48798283e-16
1.90625,3.00094711748063677314e1,30.009471174806357,1.03349675e-14,3.44390191e-16
1.9375,2.63956464118370531228e1,26.39564641183705,4.05047717e-15,1.53452471e-16
1.96875,2.32662031712754271918e1,23.26620317127542,5.82320830e-15,2.50286145e-16
2,2.05498752376394704686e1,20.54987523763947,1.36308521e-15,6.63305834e-17
2.03125,1.81867815134195517390e1,18.18678151341955,1.44550023e-15,7.94808155e-17
2.0625,1.61264682601383878811e1,16.126468260138385,3.24501147e-15,2.01222699e-16
2.09375,1.43263111189770258760e1,14.326311118977028,1.92711326e-15,1.34515664e-16
2.125,1.27502066738080275824e1,12.75020667380802,8.05170063e-15,6.31495695e-16
2.15625,1.13674978119145312203e1,11.367497811914532,1.01495738e-15,8.92859092e-17
2.1875,1.01520884833710741893e1,10.152088483371074,3.54465886e-16,3.49155631e-17
2.21875,9.08171237528623770076e0,9.081712375286234,4.04911292e-15,4.45853464e-16
2.25,8.13732704777767858061e0,8.137327047777678,7.89695394e-16,9.70460434e-17
2.28125,7.30261064244366991204e0,7.302610642443668,2.26862465e-15,3.10659402e-16
2.3125,6.56354269218632025403e0,6.563542692186321,4.38800002e-16,6.68541400e-17
2.34375,5.90805408107711110700e0,5.908054081077111,5.67181642e-17,9.60014302e-18
2.375,5.32573401616288934971e0,5.3257340161628886,7.98612921e-16,1.49953587e-16
2.40625,4.80758412856662986400e0,4.80758412856663,2.19699362e-16,4.56984956e-17
2.4375,4.34581163501204126065e0,4.345811635012041,6.63800926e-16,1.52744983e-16
2.46875,3.93365495379641081993e0,3.93365495379641,7.61241562e-16,1.93520167e-16
2.5,3.56523635252313135184e0,3.5652363525231303,1.03754186e-15,2.91016292e-16
2.53125,3.23543716470656748531e0,3.235437164706567,3.15100485e-16,9.73903892e-17
2.5625,2.93979189301026479888e0,2.9397918930102644,3.53628011e-16,1.20290151e-16
2.59375,2.67439815350261568280e0,2.674398153502615,5.66400720e-16,2.11786237e-16
2.625,2.43583993582898128670e0,2.435839935828981,2.24588500e-16,9.22016661e-17
2.65625,2.22112208085715948771e0,2.2211220808571595,3.45539574e-17,1.55569825e-17
2.6875,2.02761422793975557191e0,2.0276142279397553,2.51605519e-16,1.24089443e-16
2.71875,1.85300277270835238775e0,1.853002772708352,3.79369885e-16,2.04732497e-16
2.75,1.69524961472790242604e0,1.6952496147279021,2.82806472e-16,1.66822909e-16
2.78125,1.55255667162824187972e0,1.5525566716282415,3.66102745e-16,2.35806365e-16
2.8125,1.42333529995225004573e0,1.4233352999522497,3.23972887e-16,2.27615297e-16
2.84375,1.30617989895843919273e0,1.3061798989584394,2.52082493e-16,1.92992170e-16
2.875,1.19984508689493832805e0,1.1998450868949386,3.00271451e-16,2.50258516e-16
2.90625,1.10322593381425137526e0,1.1032259338142514,5.21789112e-18,4.72966685e-18
2.9375,1.01534081408074180707e0,1.0153408140807418,3.09865049e-17,3.05183289e-17
2.96875,9.35316507998598141299e-1,0.9353165079985982,8.20174658e-17,8.76895309e-17
3,8.62375237639470468574e-1,0.8623752376394707,1.91227020e-16,2.21744563e-16
3.03125,7.95823368768453818681e-1,0.7958233687684535,3.20191197e-16,4.02339526e-16
3.0625,7.35041550229912218655e-1,0.7350415502299121,8.57919572e-17,1.16717153e-16
3.09375,6.79476095477600420167e-1,0.6794760954776004,6.98527757e-17,1.02803875e-16
3.125,6.28631439122340924531e-1,0.628631439122341,6.02285844e-17,9.58090554e-17
3.15625,5.82063525258029146740e-1,0.5820635252580291,7.81302898e-17,1.34229833e-16
3.1875,5.39374004604088130310e-1,0.5393740046040882,1.11566381e-16,2.06844193e-16
3.21875,5.00205134744272783413e-1,0.5002051347442729,7.78565842e-17,1.55649310e-16
3.25,4.64235292426556714677e-1,0.4642352924265567,1.42141390e-17,3.06183938e-17
3.28125,4.31175019416144341994e-1,0.43117501941614433,8.07677767e-18,1.87320167e-17
3.3125,4.00763534097368894857e-1,0.40076353409736887,2.72864490e-17,6.80861572e-17
3.34375,3.72765650180040577512e-1,0.3727656501800405,9.10506207e-17,2.44257003e-16
3.375,3.46969051716345567481e-1,0.3469690517163455,5.62424712e-17,1.62096507e-16
3.40625,3.23181880372870138680e-1,0.3231818803728701,3.80653426e-17,1.17783035e-16
3.4375,3.01230596694750210116e-1,0.3012305966947503,6.43287726e-17,2.13553249e-16
3.46875,2.80958082085314275049e-1,0.28095808208531425,2.15093942e-17,7.65573072e-17
3.5,2.62221952523131351838e-1,0.2622219525231314,5.56153454e-17,2.12092637e-16
3.53125,2.44893058749114247769e-1,0.2448930587491142,3.58662864e-17,1.46456934e-16
3.5625,2.28854150864003740485e-1,0.22885415086400374,4.62993715e-18,2.02309512e-17
3.59375,2.13998688053079115764e-1,0.21399868805307912,1.13551738e-18,5.30618852e-18
3.625,2.00229776561414218218e-1,0.20022977656141422,6.53832800e-19,3.26541242e-18
3.65625,1.87459221131434916036e-1,0.1874592211314349,1.60818136e-17,8.57883305e-17
3.6875,1.75606676929261926019e-1,0.17560667692926193,8.48695882e-18,4.83293629e-17
3.71875,1.64598890565177839908e-1,0.16459889056517782,2.09956365e-17,1.27556367e-16
3.75,1.54369020188877938406e-1,0.15436902018887788,5.71670986e-17,3.70327534e-16
3.78125,1.44856025839629949014e-1,0.14485602583962998,2.70126676e-17,1.86479419e-16
3.8125,1.36004122278800771857e-1,0.1360041222788007,6.20458492e-17,4.56205651e-16
3.84375,1.27762287447766903238e-1,0.1277622874477669,5.80552753e-18,4.54400719e-17
3.875,1.20083820495504274935e-1,0.12008382049550428,9.34042682e-18,7.77825587e-17
3.90625,1.12925944022205087072e-1,0.11292594402220507,1.56342924e-17,1.38447303e-16
3.9375,1.06249445801061867233e-1,0.10624944580106185,1.35774429e-17,1.27788365e-16
3.96875,1.00018355781078286421e-1,0.10001835578107829,2.19251306e-18,2.19211068e-17
4,9.41996546490726633610e-2,0.09419965464907266,1.03089133e-18,1.09436848e-17
4.03125,8.87630106472867099644e-2,0.0887630106472867,1.02030266e-17,1.14946829e-16
4.0625,8.36805417114301532201e-2,0.08368054171143015,5.14262305e-18,6.14554225e-17
4.09375,7.89266003188487406079e-2,0.07892660031884872,1.58723611e-17,2.01102810e-16
4.125,7.44775787232369245312e-2,0.0744775787232369,2.09960794e-17,2.81911412e-16
4.15625,7.03117325056511829051e-2,0.07031173250565118,7.40961185e-18,1.05382297e-16
4.1875,6.64090205956235998390e-2,0.06640902059562359,8.56250446e-18,1.28935864e-16
4.21875,6.27509601145044956491e-2,0.0627509601145045,1.97314406e-18,3.14440458e-17
4.25,5.93204945688945658950e-2,0.059320494568894544,2.19209136e-17,3.69533560e-16
4.28125,5.61018740778805969688e-2,0.056101874077880594,3.14144216e-18,5.59953158e-17
4.3125,5.30805464561394168283e-2,0.053080546456139424,7.29914781e-18,1.37510789e-16
4.34375,5.02430580978987196224e-2,0.050243058097898724,4.39022839e-18,8.73798004e-17
4.375,4.75769637160579287548e-2,0.047576963716057935,6.30615095e-18,1.32546309e-16
4.40625,4.50707440880691978530e-2,0.0450707440880692,2.77492763e-18,6.15682676e-17
4.4375,4.27137310468538675333e-2,0.04271373104685386,8.62514359e-18,2.01929061e-16
